subject_id	predicate_id	object_id	mondo_id	mondo_label	mondo_predicate_id	mapping_justification	gard_mondo_mapping_type
GARD:10332	oboInOwl:hasDbXref	MONDO:0010162	MONDO:0010162	tyrosinemia type III		semapv:ManualMappingCuration	direct_existing
GARD:10333	oboInOwl:hasDbXref	MONDO:0016668	MONDO:0016668	sickle cell-beta-thalassemia disease syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10335	oboInOwl:hasDbXref	MONDO:0001586	MONDO:0001586	mucopolysaccharidosis type 1		semapv:ManualMappingCuration	direct_existing
GARD:10339	oboInOwl:hasDbXref	MONDO:0011086	MONDO:0011086	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-positive		semapv:ManualMappingCuration	direct_existing
GARD:10341	oboInOwl:hasDbXref	MONDO:0019375	MONDO:0019375	megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10342	oboInOwl:hasDbXref	MONDO:0009611	MONDO:0009611	3-methylglutaconic aciduria type 4		semapv:ManualMappingCuration	direct_existing
GARD:10346	oboInOwl:hasDbXref	MONDO:0015046	MONDO:0015046	gamma-heavy chain disease		semapv:ManualMappingCuration	direct_existing
GARD:10351	oboInOwl:hasDbXref	MONDO:0008457	MONDO:0008457	spinocerebellar ataxia type 6		semapv:ManualMappingCuration	direct_existing
GARD:10352	oboInOwl:hasDbXref	MONDO:0011071	MONDO:0011071	hereditary thrombocytopenia and hematologic cancer predisposition syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10353	oboInOwl:hasDbXref	MONDO:0019142	MONDO:0019142	inherited porphyria		semapv:ManualMappingCuration	direct_existing
GARD:10354	oboInOwl:hasDbXref	MONDO:0044649	MONDO:0044649	omphalocele-diaphragmatic hernia-cardiovascular anomalies-radial ray defect syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10355	oboInOwl:hasDbXref	MONDO:0007626	MONDO:0007626	familial congenital palsy of trochlear nerve		semapv:ManualMappingCuration	direct_existing
GARD:10358	oboInOwl:hasDbXref	MONDO:0012856	MONDO:0012856	Birk-Barel syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10359	oboInOwl:hasDbXref	MONDO:0008193	MONDO:0008193	paralysis agitans, juvenile, of Hunt		semapv:ManualMappingCuration	direct_existing
GARD:10360	oboInOwl:hasDbXref	MONDO:0012761	MONDO:0012761	chromosome 3q29 microduplication syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10361	oboInOwl:hasDbXref	MONDO:0012742	MONDO:0012742	Brugada syndrome 3		semapv:ManualMappingCuration	direct_existing
GARD:10362	oboInOwl:hasDbXref	MONDO:0012743	MONDO:0012743	Brugada syndrome 4		semapv:ManualMappingCuration	direct_existing
GARD:10363	oboInOwl:hasDbXref	MONDO:0008060	MONDO:0008060	nonsyndromic congenital nail disorder 1		semapv:ManualMappingCuration	direct_existing
GARD:10364	oboInOwl:hasDbXref	MONDO:0012871	MONDO:0012871	Jervell and Lange-Nielsen syndrome 2		semapv:ManualMappingCuration	direct_existing
GARD:10365	oboInOwl:hasDbXref	MONDO:0012994	MONDO:0012994	dopa-responsive dystonia due to sepiapterin reductase deficiency		semapv:ManualMappingCuration	direct_existing
GARD:10366	oboInOwl:hasDbXref	MONDO:0010854	MONDO:0010854	Toriello-Lacassie-Droste syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10367	oboInOwl:hasDbXref	MONDO:0012008	MONDO:0012008	Lelis syndrome		semapv:ManualMappingCuration	direct_existing
GARD:1037	oboInOwl:hasDbXref	MONDO:0007188	MONDO:0007188	primary basilar invagination		semapv:ManualMappingCuration	direct_existing
GARD:10372	oboInOwl:hasDbXref	MONDO:0012803	MONDO:0012803	diarrhea-vomiting due to trehalase deficiency		semapv:ManualMappingCuration	direct_existing
GARD:10373	oboInOwl:hasDbXref	MONDO:0012800	MONDO:0012800	trichoepithelioma, multiple familial, 2		semapv:ManualMappingCuration	direct_existing
GARD:10376	oboInOwl:hasDbXref	MONDO:0010818	MONDO:0010818	retinitis pigmentosa 12		semapv:ManualMappingCuration	direct_existing
GARD:10377	oboInOwl:hasDbXref	MONDO:0000910	MONDO:0000910	retinitis pigmentosa 6		semapv:ManualMappingCuration	direct_existing
GARD:10378	oboInOwl:hasDbXref	MONDO:0012813	MONDO:0012813	retinitis pigmentosa 29		semapv:ManualMappingCuration	direct_existing
GARD:10379	oboInOwl:hasDbXref	MONDO:0012796	MONDO:0012796	retinitis pigmentosa 41		semapv:ManualMappingCuration	direct_existing
GARD:1038	oboInOwl:hasDbXref	MONDO:0010540	MONDO:0010540	bullous dystrophy, macular type		semapv:ManualMappingCuration	direct_existing
GARD:10380	oboInOwl:hasDbXref	MONDO:0010723	MONDO:0010723	retinitis pigmentosa 2		semapv:ManualMappingCuration	direct_existing
GARD:10381	oboInOwl:hasDbXref	MONDO:0010227	MONDO:0010227	retinitis pigmentosa 3		semapv:ManualMappingCuration	direct_existing
GARD:10382	oboInOwl:hasDbXref	MONDO:0008378	MONDO:0008378	retinitis pigmentosa 9		semapv:ManualMappingCuration	direct_existing
GARD:10383	oboInOwl:hasDbXref	MONDO:0010828	MONDO:0010828	retinitis pigmentosa 11		semapv:ManualMappingCuration	direct_existing
GARD:10384	oboInOwl:hasDbXref	MONDO:0011272	MONDO:0011272	retinitis pigmentosa 25		semapv:ManualMappingCuration	direct_existing
GARD:10385	oboInOwl:hasDbXref	MONDO:0010827	MONDO:0010827	retinitis pigmentosa 14		semapv:ManualMappingCuration	direct_existing
GARD:10386	oboInOwl:hasDbXref	MONDO:0011974	MONDO:0011974	retinitis pigmentosa 7		semapv:ManualMappingCuration	direct_existing
GARD:10387	oboInOwl:hasDbXref	MONDO:0010945	MONDO:0010945	retinitis pigmentosa 17		semapv:ManualMappingCuration	direct_existing
GARD:10388	oboInOwl:hasDbXref	MONDO:0010806	MONDO:0010806	retinitis pigmentosa 13		semapv:ManualMappingCuration	direct_existing
GARD:10389	oboInOwl:hasDbXref	MONDO:0010259	MONDO:0010259	retinitis pigmentosa 24		semapv:ManualMappingCuration	direct_existing
GARD:1039	oboInOwl:hasDbXref	MONDO:0007239	MONDO:0007239	epidermolytic ichthyosis		semapv:ManualMappingCuration	direct_existing
GARD:10390	oboInOwl:hasDbXref	MONDO:0010374	MONDO:0010374	retinitis pigmentosa 34		semapv:ManualMappingCuration	direct_existing
GARD:10391	oboInOwl:hasDbXref	MONDO:0010320	MONDO:0010320	retinitis pigmentosa 23		semapv:ManualMappingCuration	direct_existing
GARD:10392	oboInOwl:hasDbXref	MONDO:0011075	MONDO:0011075	retinitis pigmentosa 18		semapv:ManualMappingCuration	direct_existing
GARD:10393	oboInOwl:hasDbXref	MONDO:0011259	MONDO:0011259	retinitis pigmentosa 22		semapv:ManualMappingCuration	direct_existing
GARD:10394	oboInOwl:hasDbXref	MONDO:0011630	MONDO:0011630	retinitis pigmentosa 28		semapv:ManualMappingCuration	direct_existing
GARD:10395	oboInOwl:hasDbXref	MONDO:0012363	MONDO:0012363	retinitis pigmentosa 32		semapv:ManualMappingCuration	direct_existing
GARD:10396	oboInOwl:hasDbXref	MONDO:0012367	MONDO:0012367	retinitis pigmentosa 31		semapv:ManualMappingCuration	direct_existing
GARD:10397	oboInOwl:hasDbXref	MONDO:0012024	MONDO:0012024	retinitis pigmentosa 26		semapv:ManualMappingCuration	direct_existing
GARD:10398	oboInOwl:hasDbXref	MONDO:0011137	MONDO:0011137	retinitis pigmentosa 19		semapv:ManualMappingCuration	direct_existing
GARD:104	oboInOwl:hasDbXref	MONDO:0000463	MONDO:0000463	Ochoa syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10400	oboInOwl:hasDbXref	MONDO:0012477	MONDO:0012477	retinitis pigmentosa 33		semapv:ManualMappingCuration	direct_existing
GARD:10401	oboInOwl:hasDbXref	MONDO:0011935	MONDO:0011935	retinitis pigmentosa 30		semapv:ManualMappingCuration	direct_existing
GARD:10402	oboInOwl:hasDbXref	MONDO:0012463	MONDO:0012463	retinitis pigmentosa 35		semapv:ManualMappingCuration	direct_existing
GARD:10403	oboInOwl:hasDbXref	MONDO:0012523	MONDO:0012523	retinitis pigmentosa 36		semapv:ManualMappingCuration	direct_existing
GARD:10404	oboInOwl:hasDbXref	MONDO:0013425	MONDO:0013425	retinitis pigmentosa 20		semapv:ManualMappingCuration	direct_existing
GARD:10405	oboInOwl:hasDbXref	MONDO:0013395	MONDO:0013395	retinitis pigmentosa 4		semapv:ManualMappingCuration	direct_existing
GARD:10407	oboInOwl:hasDbXref	MONDO:0017408	MONDO:0017408	rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10411	oboInOwl:hasDbXref	MONDO:0003795	MONDO:0003795	ovarian small cell carcinoma		semapv:ManualMappingCuration	direct_existing
GARD:10413	oboInOwl:hasDbXref	MONDO:0004691	MONDO:0004691	autosomal dominant polycystic kidney disease		semapv:ManualMappingCuration	direct_existing
GARD:10414	oboInOwl:hasDbXref	MONDO:0018017	MONDO:0018017	goblet cell carcinoma		semapv:ManualMappingCuration	direct_existing
GARD:10416	oboInOwl:hasDbXref	MONDO:0018328	MONDO:0018328	homozygous familial hypercholesterolemia		semapv:ManualMappingCuration	direct_existing
GARD:10417	oboInOwl:hasDbXref	MONDO:0034028	MONDO:0034028	obsolete symptomatic form of hemochromatosis type 1		semapv:ManualMappingCuration	direct_existing
GARD:10418	oboInOwl:hasDbXref	MONDO:0018660	MONDO:0018660	hemophilia		semapv:ManualMappingCuration	direct_existing
GARD:10419	oboInOwl:hasDbXref	MONDO:0016107	MONDO:0016107	myotonic dystrophy		semapv:ManualMappingCuration	direct_existing
GARD:10423	oboInOwl:hasDbXref	MONDO:0018151	MONDO:0018151	coenzyme Q10 deficiency		semapv:ManualMappingCuration	direct_existing
GARD:10424	oboInOwl:hasDbXref	MONDO:0010829	MONDO:0010829	CARASIL syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10427	oboInOwl:hasDbXref	MONDO:0010585	MONDO:0010585	X-linked hypohidrotic ectodermal dysplasia		semapv:ManualMappingCuration	direct_existing
GARD:10428	oboInOwl:hasDbXref	MONDO:0018608	MONDO:0018608	pure autonomic failure		semapv:ManualMappingCuration	direct_existing
GARD:10429	oboInOwl:hasDbXref	MONDO:0007232	MONDO:0007232	autosomal dominant brachyolmia		semapv:ManualMappingCuration	direct_existing
GARD:10430	oboInOwl:hasDbXref	MONDO:0011794	MONDO:0011794	obsolete Dravet syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10432	oboInOwl:hasDbXref	MONDO:0010958	MONDO:0010958	cardiac arrhythmia, ankyrin-B-related		semapv:ManualMappingCuration	direct_existing
GARD:10433	oboInOwl:hasDbXref	MONDO:0013372	MONDO:0013372	long QT syndrome 5		semapv:ManualMappingCuration	direct_existing
GARD:10434	oboInOwl:hasDbXref	MONDO:0013370	MONDO:0013370	long QT syndrome 6		semapv:ManualMappingCuration	direct_existing
GARD:10435	oboInOwl:hasDbXref	MONDO:0012736	MONDO:0012736	long QT syndrome 9		semapv:ManualMappingCuration	direct_existing
GARD:10436	oboInOwl:hasDbXref	MONDO:0012737	MONDO:0012737	long QT syndrome 10		semapv:ManualMappingCuration	direct_existing
GARD:10437	oboInOwl:hasDbXref	MONDO:0012738	MONDO:0012738	long QT syndrome 11		semapv:ManualMappingCuration	direct_existing
GARD:1044	oboInOwl:hasDbXref	MONDO:0008157	MONDO:0008157	Buschke-Ollendorff syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10443	oboInOwl:hasDbXref	MONDO:0018784	MONDO:0018784	pediatric multiple sclerosis		semapv:ManualMappingCuration	direct_existing
GARD:10445	oboInOwl:hasDbXref	MONDO:0011624	MONDO:0011624	transaldolase deficiency		semapv:ManualMappingCuration	direct_existing
GARD:10453	oboInOwl:hasDbXref	MONDO:0008201	MONDO:0008201	Perry syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10457	oboInOwl:hasDbXref	MONDO:0100164	MONDO:0100164	permanent neonatal diabetes mellitus		semapv:ManualMappingCuration	direct_existing
GARD:10460	oboInOwl:hasDbXref	MONDO:0018582	MONDO:0018582	GCGR-related hyperglucagonemia		semapv:ManualMappingCuration	direct_existing
GARD:10467	oboInOwl:hasDbXref	MONDO:0018735	MONDO:0018735	multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10469	oboInOwl:hasDbXref	MONDO:0011781	MONDO:0011781	spinocerebellar ataxia type 17		semapv:ManualMappingCuration	direct_existing
GARD:10471	oboInOwl:hasDbXref	MONDO:0011170	MONDO:0011170	autosomal recessive limb-girdle muscular dystrophy type 2G		semapv:ManualMappingCuration	direct_existing
GARD:10472	oboInOwl:hasDbXref	MONDO:0009370	MONDO:0009370	L-2-hydroxyglutaric aciduria		semapv:ManualMappingCuration	direct_existing
GARD:10474	oboInOwl:hasDbXref	MONDO:0011330	MONDO:0011330	spinocerebellar ataxia type 10		semapv:ManualMappingCuration	direct_existing
GARD:10475	oboInOwl:hasDbXref	MONDO:0011464	MONDO:0011464	spinocerebellar ataxia type 11		semapv:ManualMappingCuration	direct_existing
GARD:10476	oboInOwl:hasDbXref	MONDO:0011439	MONDO:0011439	spinocerebellar ataxia type 12		semapv:ManualMappingCuration	direct_existing
GARD:10477	oboInOwl:hasDbXref	MONDO:0011694	MONDO:0011694	spinocerebellar ataxia type 15/16		semapv:ManualMappingCuration	direct_existing
GARD:10480	oboInOwl:hasDbXref	MONDO:0007298	MONDO:0007298	spinocerebellar ataxia type 29		semapv:ManualMappingCuration	direct_existing
GARD:10484	oboInOwl:hasDbXref	MONDO:0013150	MONDO:0013150	parkinsonism-dystonia, infantile		semapv:ManualMappingCuration	direct_existing
GARD:10486	oboInOwl:hasDbXref	MONDO:0018907	MONDO:0018907	craniopharyngioma		semapv:ManualMappingCuration	direct_existing
GARD:10487	oboInOwl:hasDbXref	MONDO:0012723	MONDO:0012723	Leber congenital amaurosis 10		semapv:ManualMappingCuration	direct_existing
GARD:10488	oboInOwl:hasDbXref	MONDO:0013454	MONDO:0013454	Leber congenital amaurosis 11		semapv:ManualMappingCuration	direct_existing
GARD:10489	oboInOwl:hasDbXref	MONDO:0012525	MONDO:0012525	Leber congenital amaurosis 12		semapv:ManualMappingCuration	direct_existing
GARD:1049	oboInOwl:hasDbXref	MONDO:0000914	MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1		semapv:ManualMappingCuration	direct_existing
GARD:10490	oboInOwl:hasDbXref	MONDO:0013446	MONDO:0013446	Leber congenital amaurosis 6		semapv:ManualMappingCuration	direct_existing
GARD:10491	oboInOwl:hasDbXref	MONDO:0019480	MONDO:0019480	Langerhans cell sarcoma		semapv:ManualMappingCuration	direct_existing
GARD:10493	oboInOwl:hasDbXref	MONDO:0019470	MONDO:0019470	aggressive NK-cell leukemia		semapv:ManualMappingCuration	direct_existing
GARD:10494	oboInOwl:hasDbXref	MONDO:0006851	MONDO:0006851	meconium aspiration syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10496	oboInOwl:hasDbXref	MONDO:0012945	MONDO:0012945	amyotrophic lateral sclerosis type 11		semapv:ManualMappingCuration	direct_existing
GARD:10498	oboInOwl:hasDbXref	MONDO:0012753	MONDO:0012753	amyotrophic lateral sclerosis type 9		semapv:ManualMappingCuration	direct_existing
GARD:10499	oboInOwl:hasDbXref	MONDO:0012077	MONDO:0012077	amyotrophic lateral sclerosis type 8		semapv:ManualMappingCuration	direct_existing
GARD:105	oboInOwl:hasDbXref	MONDO:0009767	MONDO:0009767	oculocerebral hypopigmentation syndrome, Cross type		semapv:ManualMappingCuration	direct_existing
GARD:10500	oboInOwl:hasDbXref	MONDO:0011952	MONDO:0011952	amyotrophic lateral sclerosis type 7		semapv:ManualMappingCuration	direct_existing
GARD:10501	oboInOwl:hasDbXref	MONDO:0011691	MONDO:0011691	amyotrophic lateral sclerosis type 3		semapv:ManualMappingCuration	direct_existing
GARD:10502	oboInOwl:hasDbXref	MONDO:0011223	MONDO:0011223	amyotrophic lateral sclerosis type 4		semapv:ManualMappingCuration	direct_existing
GARD:10504	oboInOwl:hasDbXref	MONDO:0018969	MONDO:0018969	craniorachischisis		semapv:ManualMappingCuration	direct_existing
GARD:10505	oboInOwl:hasDbXref	MONDO:0020153	MONDO:0020153	cryptophthalmia		semapv:ManualMappingCuration	direct_existing
GARD:10506	oboInOwl:hasDbXref	MONDO:0018968	MONDO:0018968	iniencephaly		semapv:ManualMappingCuration	direct_existing
GARD:10508	oboInOwl:hasDbXref	MONDO:0019524	MONDO:0019524	Bartter syndrome type 4		semapv:ManualMappingCuration	direct_existing
GARD:10509	oboInOwl:hasDbXref	MONDO:0012104	MONDO:0012104	acquired partial lipodystrophy		semapv:ManualMappingCuration	direct_existing
GARD:1051	oboInOwl:hasDbXref	MONDO:0007244	MONDO:0007244	Caffey disease		semapv:ManualMappingCuration	direct_existing
GARD:10510	oboInOwl:hasDbXref	MONDO:0016621	MONDO:0016621	juvenile Huntington disease		semapv:ManualMappingCuration	direct_existing
GARD:10511	oboInOwl:hasDbXref	MONDO:0007640	MONDO:0007640	Sorsby fundus dystrophy		semapv:ManualMappingCuration	direct_existing
GARD:10513	oboInOwl:hasDbXref	MONDO:0013014	MONDO:0013014	spondyloepimetaphyseal dysplasia, aggrecan type		semapv:ManualMappingCuration	direct_existing
GARD:10514	oboInOwl:hasDbXref	MONDO:0013005	MONDO:0013005	EAST syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10515	oboInOwl:hasDbXref	MONDO:0019804	MONDO:0019804	tracheomalacia		semapv:ManualMappingCuration	direct_existing
GARD:10516	oboInOwl:hasDbXref	MONDO:0013021	MONDO:0013021	sterile multifocal osteomyelitis with periostitis and pustulosis		semapv:ManualMappingCuration	direct_existing
GARD:10517	oboInOwl:hasDbXref	MONDO:0011097	MONDO:0011097	Axenfeld-Rieger syndrome type 2		semapv:ManualMappingCuration	direct_existing
GARD:10518	oboInOwl:hasDbXref	MONDO:0009793	MONDO:0009793	orofaciodigital syndrome III		semapv:ManualMappingCuration	direct_existing
GARD:1052	oboInOwl:hasDbXref	MONDO:0008894	MONDO:0008894	cataract-hypertrichosis-intellectual disability syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10520	oboInOwl:hasDbXref	MONDO:0009795	MONDO:0009795	orofaciodigital syndrome IX		semapv:ManualMappingCuration	direct_existing
GARD:10522	oboInOwl:hasDbXref	MONDO:0013116	MONDO:0013116	congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10523	oboInOwl:hasDbXref	MONDO:0013008	MONDO:0013008	combined immunodeficiency due to STIM1 deficiency		semapv:ManualMappingCuration	direct_existing
GARD:10524	oboInOwl:hasDbXref	MONDO:0013007	MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency		semapv:ManualMappingCuration	direct_existing
GARD:10525	oboInOwl:hasDbXref	MONDO:0014294	MONDO:0014294	chromosome 15q11.2 deletion syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10526	oboInOwl:hasDbXref	MONDO:0011041	MONDO:0011041	ectodermal dysplasia with natal teeth, Turnpenny type		semapv:ManualMappingCuration	direct_existing
GARD:10528	oboInOwl:hasDbXref	MONDO:0009228	MONDO:0009228	gingival fibromatosis-facial dysmorphism syndrome		semapv:ManualMappingCuration	direct_existing
GARD:10529	oboInOwl:hasDbXref	MONDO:0018943	MONDO:0018943	myofibrillar myopathy		semapv:ManualMappingCuration	direct_existing
GARD:1053	oboInOwl:hasDbXref	MONDO:0016358	MONDO:0016358	limited cutaneous systemic sclerosis		semapv:ManualMappingCuration	direct_existing
GARD:10533	oboInOwl:hasDbXref	MONDO:0010747	MONDO:0010747	X-linked dystonia-parkinsonism		semapv:ManualMappingCuration	direct_existing
GARD:10536	oboInOwl:hasDbXref	MONDO:0012895	MONDO:0012895	torsion dystonia 17		semapv:ManualMappingCuration	direct_existing
GARD:10537	oboInOwl:hasDbXref	MONDO:0011886	MONDO:0011886	torsion dystonia 13		semapv:ManualMappingCuration	direct_existing
GARD:10538	oboInOwl:hasDbXref	MONDO:0012866	MONDO:0012866	hereditary spastic paraplegia 35		semapv:ManualMappingCuration	direct_existing
GARD:10539	oboInOwl:hasDbXref	MONDO:0012789	MONDO:0012789	dystonia 16		semapv:ManualMappingCuration	direct_existing
GARD:10541	oboInOwl:hasDbXref	MONDO:0012805	MONDO:0012805	childhood onset GLUT1 deficiency syndrome 2		semapv:ManualMappingCuration	direct_existing
GARD:10544	oboInOwl:hasDbXref	MONDO:0011121	MONDO:0011121	paragangliomas 2		semapv:ManualMappingCuration	direct_existing
GARD:10545	oboInOwl:hasDbXref	MONDO:0011544	MONDO:0011544	paragangliomas 3		semapv:ManualMappingCuration	direct_existing
GARD:10546	oboInOwl:hasDbXref	MONDO:0007273	MONDO:0007273	paragangliomas 4		semapv:ManualMappingCuration	direct_existing
