subject_id	predicate_id	object_id	mondo_id	mondo_label	gard_mondo_mapping_type
GARD:0000504			MONDO:0008478	spondylometaphyseal dysplasia, Schmidt type	direct_existing
GARD:0000505			MONDO:0021805	acromesomelic dysplasia, Campailla Martinelli type	direct_existing
GARD:0000506			MONDO:0008717	acromesomelic dysplasia 2C, Hunter-Thompson type	direct_existing
GARD:0000507			MONDO:0011275	acromesomelic dysplasia 1, Maroteaux type	direct_existing
GARD:0000508			MONDO:0007057	acroosteolysis dominant type	direct_existing
GARD:0000511			MONDO:0019840	acropectororenal dysplasia	direct_existing
GARD:0000512			MONDO:0007058	acropectorovertebral dysplasia	direct_existing
GARD:0000514			MONDO:0008719	acrorenal syndrome, autosomal recessive	direct_existing
GARD:0000517			MONDO:0016467	isotretinoin syndrome	direct_existing
GARD:0000518			MONDO:0043079	acute articular rheumatism	direct_existing
GARD:0000519			MONDO:0019122	idiopathic acute eosinophilic pneumonia	direct_existing
GARD:0000521			MONDO:0011959	sweet syndrome	direct_existing
GARD:0000522			MONDO:0004967	acute lymphoblastic leukemia	direct_existing
GARD:0000523			MONDO:0022380	acute lymphoblastic leukemia congenital sporadic aniridia	direct_existing
GARD:0000524			MONDO:0018872	acute megakaryoblastic leukemia	direct_existing
GARD:0000525			MONDO:0007896	acute monocytic leukemia	direct_existing
GARD:0000526			MONDO:0005224	acute myeloblastic leukemia without maturation	direct_existing
GARD:0000527			MONDO:0020320	acute myeloblastic leukemia with maturation	direct_existing
GARD:0000529			MONDO:0018871	acute myelomonocytic leukemia M4	direct_existing
GARD:0000536			MONDO:0020316	acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)	direct_existing
GARD:0000537			MONDO:0018874	acute myeloid leukemia	direct_existing
GARD:0000538			MONDO:0012883	acute promyelocytic leukemia	direct_existing
GARD:0000540			MONDO:0008721	medium chain acyl-CoA dehydrogenase deficiency	direct_existing
GARD:0000545			MONDO:0011142	Ehlers-Danlos syndrome, musculocontractural type	direct_existing
GARD:0000546			MONDO:0013869	adenine phosphoribosyltransferase deficiency	direct_existing
GARD:0000547			MONDO:0014220	myopathy due to myoadenylate deaminase deficiency	direct_existing
GARD:0000548			MONDO:0007066	adenosine triphosphatase deficiency, anemia due to	direct_existing
GARD:0000550			MONDO:0007068	adenylosuccinate lyase deficiency	direct_existing
GARD:0000555			MONDO:0010264	X-linked adrenal hypoplasia congenita	direct_existing
GARD:0000558			MONDO:0006639	adrenal cortex carcinoma	direct_existing
GARD:0000559			MONDO:0018598	obsolete neonatal adrenoleukodystrophy	direct_existing
GARD:0000562			MONDO:0010288	adrenomyodystrophy	direct_existing
GARD:0000564			MONDO:0010056	spinal muscular atrophy, type IV	direct_existing
GARD:0000572			MONDO:0022401	agyria pachygyria polymicrogyria	direct_existing
GARD:0000573			MONDO:0022402	agyria-pachygyria type 1	direct_existing
GARD:0000575			MONDO:0018866	Aicardi-Goutieres syndrome	direct_existing
GARD:0000577			MONDO:0021834	Akaba Hayasaka syndrome	direct_existing
GARD:0000578			MONDO:0010573	cutis verticis gyrata, thyroid aplasia, and intellectual disability	direct_existing
GARD:0000579			MONDO:0021836	Aksu von Stockhausen syndrome	direct_existing
GARD:0000581			MONDO:0011273	H syndrome	direct_existing
GARD:0000583			MONDO:0017315	short stature-webbed neck-heart disease syndrome	direct_existing
GARD:0000584			MONDO:0009344	Hirschsprung disease-nail hypoplasia-dysmorphism syndrome	direct_existing
GARD:0000586			MONDO:0021838	Al Gazali Khidr Prem Chandran syndrome	direct_existing
GARD:0000587			MONDO:0017196	osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome	direct_existing
GARD:0000588			MONDO:0008744	alar cartilages hypoplasia-coloboma-telecanthus syndrome	direct_existing
GARD:0000589			MONDO:0010403	albinism-hearing loss syndrome	direct_existing
GARD:0000590			MONDO:0022412	obsolete albinism immunodeficiency	direct_existing
GARD:0000592			MONDO:0010390	ocular albinism with late-onset sensorineural deafness	direct_existing
GARD:0000594			MONDO:0011749	oculocutaneous albinism type 1B	direct_existing
GARD:0000596			MONDO:0022413	Albright-like syndrome	direct_existing
GARD:0000599			MONDO:0000408	fetal alcohol spectrum disorder	direct_existing
GARD:0000600			MONDO:0012747	glycogen storage disease due to aldolase A deficiency	direct_existing
GARD:0000602			MONDO:0015243	allergic bronchopulmonary aspergillosis	direct_existing
GARD:0000604			MONDO:0007083	autosomal dominant palmoplantar keratoderma and congenital alopecia	direct_existing
GARD:0000605			MONDO:0008754	alopecia - contractures - dwarfism - intellectual disability syndrome	direct_existing
GARD:0000606			MONDO:0008755	Moynahan syndrome	direct_existing
GARD:0000607			MONDO:0007085	alopecia-epilepsy-pyorrhea-intellectual disability syndrome	direct_existing
GARD:0000610			MONDO:0021849	obsolete alopecia macular degeneration growth retardation syndrome	direct_existing
GARD:0000612			MONDO:0008756	alopecia - intellectual disability syndrome	direct_existing
GARD:0000613			MONDO:0019080	alopecia totalis	direct_existing
GARD:0000614			MONDO:0008757	alopecia universalis congenita	direct_existing
GARD:0000615			MONDO:0021851	alopecia universalis onychodystrophy vitiligo	direct_existing
GARD:0000616			MONDO:0008761	obsolete alpha-2-deficient collagen disease	direct_existing
GARD:0000617			MONDO:0008759	oxoglutaricaciduria	direct_existing
GARD:0000621			MONDO:0011399	alpha thalassemia	direct_existing
GARD:0000624			MONDO:0007086	autosomal dominant Alport syndrome	direct_existing
GARD:0000625			MONDO:0008762	autosomal recessive Alport syndrome	direct_existing
GARD:0000632			MONDO:0004975	Alzheimer disease	direct_existing
GARD:0000634			MONDO:0018998	Leber congenital amaurosis	direct_existing
GARD:0000635			MONDO:0008764	Leber congenital amaurosis 1	direct_existing
GARD:0000636			MONDO:0008765	Leber congenital amaurosis 2	direct_existing
GARD:0000637			MONDO:0008766	amaurosis-hypertrichosis syndrome	direct_existing
GARD:0000640			MONDO:0011469	congenital amegakaryocytic thrombocytopenia	direct_existing
GARD:0000641			MONDO:0011052	amelia cleft lip palate hydrocephalus iris coloboma	direct_existing
GARD:0000645			MONDO:0007094	amelogenesis imperfecta type 1A	direct_existing
GARD:0000646			MONDO:0008771	amelogenesis imperfecta type 1G	direct_existing
GARD:0000647			MONDO:0007095	ameloonychohypohidrotic syndrome	direct_existing
GARD:0000652			MONDO:0024275	amebic dysentery	direct_existing
GARD:0000654			MONDO:0009585	encephalopathy due to beta-mercaptolactate-cysteine disulfiduria	direct_existing
GARD:0000656			MONDO:0007100	familial amyloid neuropathy	direct_existing
GARD:0000657			MONDO:0008776	amyloidosis of gingiva and conjunctiva, with intellectual disability	direct_existing
GARD:0000660			MONDO:0022448	obsolete amyoplasia mandibulofacial dysostosis	direct_existing
GARD:0000664			MONDO:0006468	thyroid gland undifferentiated (anaplastic) carcinoma	direct_existing
GARD:0000667			MONDO:0015194	sideroblastic anemia	direct_existing
GARD:0000668			MONDO:0010524	X-linked sideroblastic anemia with ataxia	direct_existing
GARD:0000669			MONDO:0010525	neural tube defects, X-linked	direct_existing
GARD:0000670			MONDO:0015197	aneurysm of sinus of Valsalva	direct_existing
GARD:0000671			MONDO:0007114	angel-shaped phalango-epiphyseal dysplasia	direct_existing
GARD:0000673			MONDO:0015564	Castleman disease	direct_existing
GARD:0000676			MONDO:0007116	hereditary neurocutaneous angioma	direct_existing
GARD:0000683			MONDO:0019143	angiostrongyliasis	direct_existing
GARD:0000685			MONDO:0007120	aniridia-absent patella syndrome	direct_existing
GARD:0000689			MONDO:0015198	aniridia-ptosis-intellectual disability-familial obesity syndrome	direct_existing
GARD:0000690			MONDO:0008796	aniridia-renal agenesis-psychomotor retardation syndrome	direct_existing
GARD:0000693			MONDO:0015200	anisakiasis	direct_existing
GARD:0000694			MONDO:0022456	ankle defects short stature	direct_existing
GARD:0000696			MONDO:0007123	ankyloblepharon filiforme adnatum-cleft palate syndrome	direct_existing
GARD:0000697			MONDO:0022457	ankyloblepharon filiforme imperforate anus	direct_existing
GARD:0000701			MONDO:0008007	tooth ankylosis	direct_existing
GARD:0000704			MONDO:0022458	annular constricting bands	direct_existing
GARD:0000705			MONDO:0008183	annular pancreas	direct_existing
GARD:0000708			MONDO:0007132	anonychia-ectrodactyly	direct_existing
GARD:0000709			MONDO:0011795	anonychia-microcephaly syndrome	direct_existing
GARD:0000710			MONDO:0007135	nonsyndromic congenital nail disorder 6	direct_existing
GARD:0000711			MONDO:0007133	anonychia-onychodystrophy with brachydactyly type b and ectrodactyly	direct_existing
GARD:0000713			MONDO:0011010	Matthew-Wood syndrome	direct_existing
GARD:0000715			MONDO:0022461	anophthalmia cleft palate micrognathia	direct_existing
GARD:0000716			MONDO:0022462	anophthalmia esophageal atresia cryptorchidism	direct_existing
GARD:0000717			MONDO:0015230	anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome	direct_existing
GARD:0000718			MONDO:0022464	obsolete anophthalmia microcephaly hypogonadism	direct_existing
GARD:0000719			MONDO:0010930	anophthalmia plus syndrome	direct_existing
GARD:0000722			MONDO:0008800	microphthalmia with limb anomalies	direct_existing
GARD:0000725			MONDO:0022465	anotia facial palsy cardiac defect	direct_existing
GARD:0000730			MONDO:0016351	anti-HLA hyperimmunization	direct_existing
GARD:0000731			MONDO:0009883	alpha-2-plasmin inhibitor deficiency	direct_existing
GARD:0000732			MONDO:0022468	antigen-peptide-transporter 2 deficiency	direct_existing
GARD:0000733			MONDO:0023141	obsolete antihypertensive drugs antenatal exposure syndrome	direct_existing
GARD:0000735			MONDO:0019344	antisynthetase syndrome	direct_existing
GARD:0000738			MONDO:0016077	congenital aortopulmonary window	direct_existing
GARD:0000739			MONDO:0007143	aortic arch anomaly-facial dysmorphism-intellectual disability syndrome	direct_existing
GARD:0000740			MONDO:0009010	aortic arch interruption	direct_existing
GARD:0000741			MONDO:0015236	aortic arch defects	direct_existing
GARD:0000742			MONDO:0022470	aortic dissection lentiginosis	direct_existing
GARD:0000743			MONDO:0008504	supravalvular aortic stenosis	direct_existing
GARD:0000744			MONDO:0022471	childhood aortic valve stenosis	direct_existing
GARD:0000745			MONDO:0021902	aortopulmonary window	direct_existing
GARD:0000746			MONDO:0021905	apert-like polydactyly syndrome	direct_existing
GARD:0000748			MONDO:0010882	aphalangy-syndactyly-microcephaly syndrome	direct_existing
GARD:0000749			MONDO:0021907	aplasia cutis autosomal recessive	direct_existing
GARD:0000751			MONDO:0021908	aplasia cutis congenita dominant	direct_existing
GARD:0000753			MONDO:0008808	aplasia cutis congenita-intestinal lymphangiectasia syndrome	direct_existing
GARD:0000754			MONDO:0010876	recessive aplasia cutis congenita of limbs	direct_existing
GARD:0000755			MONDO:0007145	aplasia cutis congenita	direct_existing
GARD:0000756			MONDO:0010988	aplasia cutis-myopia syndrome	direct_existing
GARD:0000758			MONDO:0022481	APO A-i deficiency	direct_existing
GARD:0000759			MONDO:0022482	obsolete apolipoprotein C 2i deficiency	direct_existing
GARD:0000763			MONDO:0008773	amino aciduria with mental deficiency, dwarfism, muscular dystrophy, osteoporosis, and acidosis	direct_existing
GARD:0000764			MONDO:0015235	arachnodactyly-intellectual disability-dysmorphism syndrome	direct_existing
GARD:0000770			MONDO:0012084	aromatic L-amino acid decarboxylase deficiency	direct_existing
GARD:0000771			MONDO:0021923	Arroyo Garcia Cimadevilla syndrome	direct_existing
GARD:0000774			MONDO:0008818	arterial tortuosity syndrome	direct_existing
GARD:0000775			MONDO:0022495	obsolete arthritis short stature deafness	direct_existing
GARD:0000777			MONDO:0015168	arthrogryposis multiplex congenita	direct_existing
GARD:0000779			MONDO:0009679	arthrogryposis due to muscular dystrophy	direct_existing
GARD:0000781			MONDO:0021927	arthrogryposis epileptic seizures migrational brain disorder	direct_existing
GARD:0000782			MONDO:0022496	arthrogryposis IUGR thoracic dystrophy	direct_existing
GARD:0000783			MONDO:0015241	arthrogryposis-like syndrome	direct_existing
GARD:0000784			MONDO:0007159	arthrogryposis-like hand anomaly-sensorineural deafness syndrome	direct_existing
GARD:0000785			MONDO:0022500	arthrogryposis multiplex congenita CNS calcification	direct_existing
GARD:0000786			MONDO:0019942	distal arthrogryposis	direct_existing
GARD:0000787			MONDO:0015240	digitotalar dysmorphism	direct_existing
GARD:0000790			MONDO:0008823	arthrogryposis multiplex congenita 2, neurogenic type	direct_existing
GARD:0000792			MONDO:0008825	arthrogryposis multiplex congenita-whistling face syndrome	direct_existing
GARD:0000794			MONDO:0017123	arthrogryposis-renal dysfunction-cholestasis syndrome	direct_existing
GARD:0000795			MONDO:0022504	arthrogryposis spinal muscular atrophy	direct_existing
GARD:0000802			MONDO:0020290	atrioventricular septal defect	direct_existing
GARD:0000804			MONDO:0007318	Alagille syndrome	direct_existing
GARD:0000806			MONDO:0017275	spastic paraplegia-facial-cutaneous lesions syndrome	direct_existing
GARD:0000808			MONDO:0021966	baker Vinters syndrome	direct_existing
GARD:0000809			MONDO:0005662	balantidiasis	direct_existing
GARD:0000812			MONDO:0008874	Bangstad syndrome	direct_existing
GARD:0000813			MONDO:0007185	Banki syndrome	direct_existing
GARD:0000815			MONDO:0009626	pseudo-TORCH syndrome	direct_existing
GARD:0000816			MONDO:0009794	orofaciodigital syndrome IV	direct_existing
GARD:0000817			MONDO:0009041	craniosynostosis-intellectual disability-clefting syndrome	direct_existing
GARD:0000819			MONDO:0008853	Barber-Say syndrome	direct_existing
GARD:0000820			MONDO:0008854	Bardet-Biedl syndrome 1	direct_existing
GARD:0000821			MONDO:0014432	Bardet-Biedl syndrome 2	direct_existing
GARD:0000822			MONDO:0010832	Bardet-Biedl syndrome 3	direct_existing
GARD:0000823			MONDO:0014433	Bardet-Biedl syndrome 4	direct_existing
GARD:0000824			MONDO:0008855	MHC class II deficiency	direct_existing
GARD:0000825			MONDO:0022545	Barnicoat Baraitser syndrome	direct_existing
GARD:0000826			MONDO:0015942	frontometaphyseal dysplasia	direct_existing
GARD:0000830			MONDO:0100344	Bartter disease type 1	direct_existing
GARD:0000831			MONDO:0021845	Aloi Tomasini Isaia syndrome	direct_existing
GARD:0000833			MONDO:0021979	Basaran Yilmaz syndrome	direct_existing
GARD:0000835			MONDO:0009680	congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	direct_existing
GARD:0000836			MONDO:0011048	epilepsy-microcephaly-skeletal dysplasia syndrome	direct_existing
GARD:0000838			MONDO:0010535	Bazex-Dupre-Christol syndrome	direct_existing
GARD:0000841			MONDO:0022553	BD syndrome	direct_existing
GARD:0000842			MONDO:0007127	diffuse idiopathic skeletal hyperostosis	direct_existing
GARD:0000846			MONDO:0008857	Beemer-Ertbruggen syndrome	direct_existing
GARD:0000848			MONDO:0007191	Behcet disease	direct_existing
GARD:0000849			MONDO:0008858	Behr syndrome	direct_existing
GARD:0000852			MONDO:0015457	corpus callosum agenesis-double urinary collecting system syndrome	direct_existing
GARD:0000853			MONDO:0015086	cloverleaf skull-asphyxiating thoracic dysplasia syndrome	direct_existing
GARD:0000856			MONDO:0042499	benign familial neonatal-infantile seizures 1	direct_existing
GARD:0000857			MONDO:0017615	benign familial infantile epilepsy	direct_existing
GARD:0000860			MONDO:0015473	cryptorchidism-arachnodactyly-intellectual disability syndrome	direct_existing
GARD:0000863			MONDO:0008072	IgA nephropathy, susceptibility to, 1	direct_existing
GARD:0000867			MONDO:0015274	chronic beryllium disease	direct_existing
GARD:0000869			MONDO:0009562	beta-mannosidosis	direct_existing
GARD:0000870			MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	direct_existing
GARD:0000870			MONDO:0016142	qualitative or quantitative defects of beta-sarcoglycan	direct_existing
GARD:0000871			MONDO:0019402	beta thalassemia	direct_existing
GARD:0000872			MONDO:0008760	beta-ketothiolase deficiency	direct_existing
GARD:0000873			MONDO:0008029	Bethlem myopathy	direct_existing
GARD:0000878			MONDO:0022568	bidirectional tachycardia	direct_existing
GARD:0000881			MONDO:0007226	brachydactyly-nystagmus-cerebellar ataxia syndrome	direct_existing
GARD:0000882			MONDO:0008864	Biemond syndrome type 2	direct_existing
GARD:0000884			MONDO:0000110	bifid nose	direct_existing
GARD:0000885			MONDO:0022572	bilateral renal agenesis dominant type	direct_existing
GARD:0000887			MONDO:0022573	biliary atresia intrahepatic non syndromic form	direct_existing
GARD:0000888			MONDO:0022574	biliary atresia intrahepatic syndromic form	direct_existing
GARD:0000892			MONDO:0022577	Billet bear syndrome	direct_existing
