# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
object_id	subject_id	predicate_id	proxy_id	object_label
MONDO:0006183	GARD:12843	MONDO:equivalentTo	Orphanet:71274	disseminated peritoneal leiomyomatosis
MONDO:0006210	GARD:21704	MONDO:equivalentTo	Orphanet:401920	fibrolamellar hepatocellular carcinoma
MONDO:0006230	GARD:21743	MONDO:equivalentTo	Orphanet:418959	gastric squamous cell carcinoma
MONDO:0006238	GARD:16850	MONDO:equivalentTo	Orphanet:96256	growth hormone-producing pituitary gland adenoma
MONDO:0006247	GARD:19441	MONDO:equivalentTo	Orphanet:98287	histiocytic and dendritic cell neoplasm
MONDO:0006248	GARD:10263	MONDO:equivalentTo	Orphanet:99927	hydatidiform mole
MONDO:0006260	GARD:13175	MONDO:equivalentTo	Orphanet:319319	kidney medullary carcinoma
MONDO:0006277	GARD:3319	MONDO:equivalentTo	Orphanet:538	lung lymphangioleiomyomatosis
MONDO:0006292	GARD:7026	MONDO:equivalentTo	Orphanet:50251	malignant mesothelioma
MONDO:0006335	GARD:21893	MONDO:equivalentTo	Orphanet:454723	ovarian endometrioid adenocarcinoma
MONDO:0006339	GARD:22304	MONDO:equivalentTo	Orphanet:569248	ovarian microcystic stromal tumor
MONDO:0006346	GARD:21777	MONDO:equivalentTo	Orphanet:424046	pancreatic acinar cell carcinoma
MONDO:0006359	GARD:22383	MONDO:equivalentTo	Orphanet:595133	neoplasm with perivascular epithelioid cell differentiation
MONDO:0006363	GARD:10777	MONDO:equivalentTo	Orphanet:168816	peritoneal multicystic mesothelioma
MONDO:0006372	GARD:20711	MONDO:equivalentTo	Orphanet:251623	pituicytoma
MONDO:0006373	GARD:19680	MONDO:equivalentTo	Orphanet:99408	pituitary gland adenoma
MONDO:0006383	GARD:20160	MONDO:equivalentTo	Orphanet:178544	primary cutaneous diffuse large B-cell lymphoma, Leg type
MONDO:0006412	GARD:7588	MONDO:equivalentTo	Orphanet:158014	sinus histiocytosis with massive lymphadenopathy
MONDO:0006447	GARD:17561	MONDO:equivalentTo	Orphanet:363494	testicular non-seminomatous germ cell tumor
MONDO:0006451	GARD:19695	MONDO:equivalentTo	Orphanet:99868	thymic carcinoma
MONDO:0006456	GARD:16922	MONDO:equivalentTo	Orphanet:99867	thymoma
MONDO:0006468	GARD:664	MONDO:equivalentTo	Orphanet:142	thyroid gland undifferentiated (anaplastic) carcinoma
MONDO:0006479	GARD:21782	MONDO:equivalentTo	Orphanet:424080	undifferentiated pancreatic carcinoma with osteoclast-like giant cells
MONDO:0006486	GARD:8621	MONDO:equivalentTo	Orphanet:39044	uveal melanoma
MONDO:0006543	GARD:2150	MONDO:equivalentTo	Orphanet:303	epidermolysis bullosa dystrophica
MONDO:0006558	GARD:6497	MONDO:equivalentTo	Orphanet:63275	pemphigoid gestationis
MONDO:0006583	GARD:13040	MONDO:equivalentTo	Orphanet:542592	necrobiosis lipoidica
MONDO:0006602	GARD:18989	MONDO:equivalentTo	Orphanet:79358	porokeratosis
MONDO:0006606	GARD:5975	MONDO:equivalentTo	Orphanet:352763	scleredema adultorum
MONDO:0006614	GARD:13606	MONDO:equivalentTo	Orphanet:48377	subcorneal pustular dermatosis
MONDO:0006639	GARD:558	MONDO:equivalentTo	Orphanet:1501	adrenal cortex carcinoma
MONDO:0006651	GARD:10941	MONDO:equivalentTo	Orphanet:280886	anterior uveitis
MONDO:0006663	GARD:19875	MONDO:equivalentTo	Orphanet:137577	perinatal asphyxia
MONDO:0006664	GARD:15018	MONDO:equivalentTo	Orphanet:1478	atrial septal defect
MONDO:0006687	GARD:5974	MONDO:equivalentTo	Orphanet:353253	burning mouth syndrome
MONDO:0006702	GARD:6102	MONDO:equivalentTo	Orphanet:2932	chronic inflammatory demyelinating polyradiculoneuropathy
MONDO:0006745	GARD:6339	MONDO:equivalentTo	Orphanet:213711	endometrioid stromal sarcoma
MONDO:0006806	GARD:21065	MONDO:equivalentTo	Orphanet:279914	intermediate uveitis
MONDO:0006825	GARD:7617	MONDO:equivalentTo	Orphanet:454745	kuru
MONDO:0006851	GARD:10494	MONDO:equivalentTo	Orphanet:70588	meconium aspiration syndrome
MONDO:0006861	GARD:12763	MONDO:equivalentTo	Orphanet:86850	myeloid sarcoma
MONDO:0006908	GARD:19287	MONDO:equivalentTo	Orphanet:95613	pituitary apoplexy
MONDO:0006913	GARD:18849	MONDO:equivalentTo	Orphanet:55655	pneumococcal meningitis
MONDO:0006941	GARD:9557	MONDO:equivalentTo	Orphanet:31205	rat-bite fever
MONDO:0006952	GARD:5695	MONDO:equivalentTo	Orphanet:90050	retinopathy of prematurity
MONDO:0006956	GARD:19827	MONDO:equivalentTo	Orphanet:102021	Rickettsiosis
MONDO:0006976	GARD:4900	MONDO:equivalentTo	Orphanet:97283	somatostatinoma
MONDO:0007012	GARD:9550	MONDO:equivalentTo	Orphanet:576370	variant Creutzfeldt-Jakob disease
MONDO:0007029	GARD:10147	MONDO:equivalentTo	Orphanet:107	branchio-oto-renal syndrome
MONDO:0007030	GARD:15029	MONDO:equivalentTo	OMIM:100050	autosomal dominant Aarskog syndrome
MONDO:0007031	GARD:9181	MONDO:equivalentTo	Orphanet:86	familial abdominal aortic aneurysm
MONDO:0007032	GARD:7479	MONDO:equivalentTo	Orphanet:2970	prune belly syndrome
MONDO:0007034	GARD:5739	MONDO:equivalentTo	Orphanet:974	Adams-Oliver syndrome
MONDO:0007037	GARD:8173	MONDO:equivalentTo	Orphanet:15	achondroplasia
MONDO:0007039	GARD:7193	MONDO:equivalentTo	Orphanet:637	neurofibromatosis type 2
MONDO:0007041	GARD:5833	MONDO:equivalentTo	Orphanet:87	apert syndrome
MONDO:0007042	GARD:7598	MONDO:equivalentTo	Orphanet:794	Saethre-Chotzen syndrome
MONDO:0007043	GARD:7380	MONDO:equivalentTo	Orphanet:710	Pfeiffer syndrome
MONDO:0007044	GARD:15030	MONDO:equivalentTo	OMIM:101800	acrodysostosis 1 with or without hormone resistance
MONDO:0007045	GARD:494	MONDO:equivalentTo	Orphanet:1786	acrofacial dysostosis, Catania type
MONDO:0007047	GARD:125	MONDO:equivalentTo	Orphanet:38	punctate palmoplantar keratoderma type III
MONDO:0007048	GARD:16707	MONDO:equivalentTo	Orphanet:79151	acrokeratosis verruciformis
MONDO:0007055	GARD:7	MONDO:equivalentTo	Orphanet:969	acromicric dysplasia
MONDO:0007056	GARD:15031	MONDO:equivalentTo	OMIM:102400	acroosteolysis
MONDO:0007057	GARD:508	MONDO:equivalentTo	Orphanet:955	acroosteolysis dominant type
MONDO:0007058	GARD:512	MONDO:equivalentTo	Orphanet:957	acropectorovertebral dysplasia
MONDO:0007059	GARD:514	MONDO:equivalentTo	Orphanet:971	acrorenal syndrome
MONDO:0007060	GARD:15032	MONDO:equivalentTo	OMIM:102530	spermatogenic failure 6
MONDO:0007062	GARD:377	MONDO:equivalentTo	Orphanet:973	congenital absence/hypoplasia of fingers excluding thumb, unilateral
MONDO:0007064	GARD:5748	MONDO:equivalentTo	Orphanet:277	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency
MONDO:0007068	GARD:550	MONDO:equivalentTo	Orphanet:46	adenylosuccinate lyase deficiency
MONDO:0007070	GARD:5750	MONDO:equivalentTo	Orphanet:36397	adiposis dolorosa
MONDO:0007071	GARD:15033	MONDO:equivalentTo	OMIM:103230	adrenocortical hypofunction, chronic primary congenital
MONDO:0007072	GARD:384	MONDO:equivalentTo	Orphanet:978	ADULT syndrome
MONDO:0007073	GARD:68	MONDO:equivalentTo	Orphanet:989	hypoglossia-hypodactyly syndrome
MONDO:0007075	GARD:18165	MONDO:equivalentTo	OMIM:103420	alacrima, congenital, autosomal dominant
MONDO:0007077	GARD:7772	MONDO:equivalentTo	Orphanet:42665	Tietz syndrome
MONDO:0007078	GARD:7486	MONDO:equivalentTo	Orphanet:79443	pseudohypoparathyroidism type 1A
MONDO:0007080	GARD:2790	MONDO:equivalentTo	Orphanet:403	glucocorticoid-remediable aldosteronism
MONDO:0007082	GARD:15035	MONDO:equivalentTo	OMIM:104000	alopecia areata 1
MONDO:0007083	GARD:604	MONDO:equivalentTo	Orphanet:1010	autosomal dominant palmoplantar keratoderma and congenital alopecia
MONDO:0007085	GARD:607	MONDO:equivalentTo	Orphanet:1008	alopecia-epilepsy-pyorrhea-intellectual disability syndrome
MONDO:0007086	GARD:624	MONDO:equivalentTo	Orphanet:88918	autosomal dominant Alport syndrome
MONDO:0007087	GARD:15036	MONDO:equivalentTo	OMIM:104290	alternating hemiplegia of childhood 1
MONDO:0007088	GARD:9465	MONDO:equivalentTo	OMIM:104300	Alzheimer disease type 1
MONDO:0007089	GARD:12799	MONDO:equivalentTo	OMIM:104310	Alzheimer disease 2
MONDO:0007092	GARD:15037	MONDO:equivalentTo	OMIM:104500	amelogenesis imperfecta type 1B
MONDO:0007093	GARD:16932	MONDO:equivalentTo	Orphanet:100034	hypomaturation-hypoplastic amelogenesis imperfecta with taurodontism
MONDO:0007094	GARD:15038	MONDO:equivalentTo	OMIM:104530	amelogenesis imperfecta type 1A
MONDO:0007095	GARD:647	MONDO:equivalentTo	Orphanet:1028	ameloonychohypohidrotic syndrome
MONDO:0007097	GARD:2339	MONDO:equivalentTo	Orphanet:85448	Finnish type amyloidosis
MONDO:0007098	GARD:16930	MONDO:equivalentTo	Orphanet:100008	ACys amyloidosis
MONDO:0007099	GARD:8282	MONDO:equivalentTo	Orphanet:85450	familial visceral amyloidosis
MONDO:0007100	GARD:16754	MONDO:equivalentTo	Orphanet:85447	familial amyloid neuropathy
MONDO:0007101	GARD:17533	MONDO:equivalentTo	Orphanet:353220	familial primary localized cutaneous amyloidosis
MONDO:0007104	GARD:9239	MONDO:equivalentTo	Orphanet:90020	amyotrophic lateral sclerosis-parkinsonism-dementia complex
MONDO:0007105	GARD:18396	MONDO:equivalentTo	OMIM:105550	frontotemporal dementia and/or amyotrophic lateral sclerosis 1
MONDO:0007108	GARD:21772	MONDO:equivalentTo	Orphanet:424013	anal canal carcinoma
MONDO:0007109	GARD:2002	MONDO:equivalentTo	Orphanet:98870	congenital dyserythropoietic anemia type 3
MONDO:0007110	GARD:15039	MONDO:equivalentTo	OMIM:105650	Diamond-Blackfan anemia 1
MONDO:0007111	GARD:18320	MONDO:equivalentTo	OMIM:105800	aneurysm, intracranial berry type 1
MONDO:0007112	GARD:16895	MONDO:equivalentTo	Orphanet:99092	interventricular septum aneurysm
MONDO:0007113	GARD:5810	MONDO:equivalentTo	Orphanet:72	Angelman syndrome
MONDO:0007114	GARD:671	MONDO:equivalentTo	Orphanet:63442	angel-shaped phalango-epiphyseal dysplasia
MONDO:0007115	GARD:10189	MONDO:equivalentTo	OMIM:106050	angioma serpiginosum, autosomal dominant
MONDO:0007116	GARD:676	MONDO:equivalentTo	Orphanet:1062	hereditary neurocutaneous angioma
MONDO:0007118	GARD:17843	MONDO:equivalentTo	Orphanet:468666	isolated anhidrosis with normal sweat glands
MONDO:0007119	GARD:5816	MONDO:equivalentTo	Orphanet:250923	isolated aniridia
MONDO:0007120	GARD:685	MONDO:equivalentTo	Orphanet:1069	aniridia-absent patella syndrome
MONDO:0007123	GARD:696	MONDO:equivalentTo	Orphanet:1072	ankyloblepharon filiforme adnatum-cleft palate syndrome
MONDO:0007124	GARD:6571	MONDO:equivalentTo	Orphanet:1071	ankyloblepharon-ectodermal defects-cleft lip/palate syndrome
MONDO:0007127	GARD:842	MONDO:equivalentTo	Orphanet:2206	diffuse idiopathic skeletal hyperostosis
MONDO:0007129	GARD:18244	MONDO:equivalentTo	OMIM:106600	tooth agenesis, selective, 1
MONDO:0007130	GARD:16896	MONDO:equivalentTo	Orphanet:99125	congenital total pulmonary venous return anomaly
MONDO:0007131	GARD:16682	MONDO:equivalentTo	Orphanet:69125	anonychia with flexural pigmentation
MONDO:0007134	GARD:4083	MONDO:equivalentTo	Orphanet:1487	Cooks syndrome
MONDO:0007135	GARD:15040	MONDO:equivalentTo	OMIM:107000	nonsyndromic congenital nail disorder 6
MONDO:0007137	GARD:9486	MONDO:equivalentTo	Orphanet:88620	isolated congenital anosmia
MONDO:0007142	GARD:7784	MONDO:equivalentTo	Orphanet:857	Townes-Brocks syndrome
MONDO:0007143	GARD:739	MONDO:equivalentTo	Orphanet:1110	aortic arch anomaly-facial dysmorphism-intellectual disability syndrome
MONDO:0007145	GARD:5835	MONDO:equivalentTo	Orphanet:1114	aplasia cutis congenita
MONDO:0007154	GARD:3020	MONDO:equivalentTo	Orphanet:46724	arteriovenous malformations of the brain
MONDO:0007158	GARD:4047	MONDO:equivalentTo	Orphanet:1154	arthrogryposis- oculomotor limitation-electroretinal anomalies syndrome
MONDO:0007159	GARD:784	MONDO:equivalentTo	Orphanet:1144	arthrogryposis-like hand anomaly-sensorineural deafness syndrome
MONDO:0007160	GARD:5018	MONDO:equivalentTo	Orphanet:90653	Stickler syndrome type 1
MONDO:0007161	GARD:15041	MONDO:equivalentTo	OMIM:108420	spermatogenic failure 2
MONDO:0007163	GARD:9602	MONDO:equivalentTo	Orphanet:97	episodic ataxia type 2
MONDO:0007164	GARD:17206	MONDO:equivalentTo	Orphanet:251282	spastic ataxia 1
MONDO:0007165	GARD:16560	MONDO:equivalentTo	Orphanet:1182	spastic ataxia 7
MONDO:0007167	GARD:9287	MONDO:equivalentTo	Orphanet:1190	atelosteogenesis type I
MONDO:0007168	GARD:10608	MONDO:equivalentTo	Orphanet:56305	atelosteogenesis type III
MONDO:0007170	GARD:18274	MONDO:equivalentTo	OMIM:108760	atresia of external auditory canal and conductive deafness
MONDO:0007171	GARD:18611	MONDO:equivalentTo	OMIM:108770	atrial standstill 1
MONDO:0007173	GARD:16566	MONDO:equivalentTo	Orphanet:1479	atrial septal defect 7
MONDO:0007174	GARD:16550	MONDO:equivalentTo	Orphanet:844	Lown-Ganong-Levine syndrome
MONDO:0007176	GARD:16757	MONDO:equivalentTo	Orphanet:86813	helicoid peripapillary chorioretinal degeneration
MONDO:0007177	GARD:8663	MONDO:equivalentTo	Orphanet:114	auriculoosteodysplasia
MONDO:0007182	GARD:6801	MONDO:equivalentTo	Orphanet:98757	Machado-Joseph disease
MONDO:0007185	GARD:813	MONDO:equivalentTo	Orphanet:1228	Banki syndrome
MONDO:0007187	GARD:7166	MONDO:equivalentTo	Orphanet:377	nevoid basal cell carcinoma syndrome
MONDO:0007188	GARD:1037	MONDO:equivalentTo	Orphanet:2285	primary basilar invagination
MONDO:0007190	GARD:15042	MONDO:equivalentTo	OMIM:109543	leukemia, chronic lymphocytic, susceptibility to, 2
MONDO:0007191	GARD:848	MONDO:equivalentTo	Orphanet:117	Behcet disease
MONDO:0007193	GARD:15043	MONDO:equivalentTo	OMIM:109720	primary biliary cholangitis 1
MONDO:0007194	GARD:17670	MONDO:equivalentTo	Orphanet:402075	familial bicuspid aortic valve
MONDO:0007195	GARD:15044	MONDO:equivalentTo	OMIM:109740	bifid nose, autosomal dominant
MONDO:0007198	GARD:201	MONDO:equivalentTo	Orphanet:1253	Ascher syndrome
MONDO:0007200	GARD:4238	MONDO:equivalentTo	Orphanet:1252	blepharonasofacial malformation syndrome
MONDO:0007201	GARD:23	MONDO:equivalentTo	Orphanet:126	blepharophimosis, ptosis, and epicanthus inversus syndrome
MONDO:0007202	GARD:912	MONDO:equivalentTo	Orphanet:1259	blepharoptosis-myopia-ectopia lentis syndrome
MONDO:0007203	GARD:5940	MONDO:equivalentTo	Orphanet:1059	blue rubber bleb nevus
MONDO:0007205	GARD:10072	MONDO:equivalentTo	Orphanet:85182	diaphyseal medullary stenosis-bone malignancy syndrome
MONDO:0007207	GARD:932	MONDO:equivalentTo	Orphanet:1262	Böök syndrome
MONDO:0007208	GARD:933	MONDO:equivalentTo	Orphanet:1263	Boomerang dysplasia
MONDO:0007209	GARD:5232	MONDO:equivalentTo	Orphanet:3344	Weismann-Netter syndrome
MONDO:0007211	GARD:967	MONDO:equivalentTo	Orphanet:1276	brachydactyly-arterial hypertension syndrome
MONDO:0007212	GARD:968	MONDO:equivalentTo	Orphanet:2946	brachydactyly-long thumb syndrome
MONDO:0007214	GARD:972	MONDO:equivalentTo	Orphanet:1278	brachydactyly-preaxial hallux varus syndrome
MONDO:0007215	GARD:978	MONDO:equivalentTo	Orphanet:93388	brachydactyly type A1
MONDO:0007216	GARD:979	MONDO:equivalentTo	Orphanet:93396	brachydactyly type A2
MONDO:0007218	GARD:990	MONDO:equivalentTo	Orphanet:93394	brachydactyly type A4
MONDO:0007219	GARD:983	MONDO:equivalentTo	Orphanet:93382	Osebold-Remondini syndrome
MONDO:0007220	GARD:18009	MONDO:equivalentTo	Orphanet:572385	brachydactyly type B1
MONDO:0007221	GARD:986	MONDO:equivalentTo	Orphanet:93384	brachydactyly type C
MONDO:0007225	GARD:2331	MONDO:equivalentTo	Orphanet:1118	fibular aplasia-ectrodactyly syndrome
MONDO:0007226	GARD:971	MONDO:equivalentTo	Orphanet:1246	brachydactyly-nystagmus-cerebellar ataxia syndrome
MONDO:0007227	GARD:4869	MONDO:equivalentTo	Orphanet:3168	Sillence syndrome
MONDO:0007230	GARD:918	MONDO:equivalentTo	Orphanet:1292	Brachymorphism-onychodysplasia-dysphalangism syndrome
MONDO:0007231	GARD:16562	MONDO:equivalentTo	Orphanet:1295	brachytelephalangy-dysmorphism-Kallmann syndrome
MONDO:0007232	GARD:10429	MONDO:equivalentTo	Orphanet:93304	autosomal dominant brachyolmia
MONDO:0007233	GARD:16968	MONDO:equivalentTo	Orphanet:141022	second branchial cleft anomaly
MONDO:0007235	GARD:3212	MONDO:equivalentTo	Orphanet:1297	branchiooculofacial syndrome
MONDO:0007237	GARD:9450	MONDO:equivalentTo	Orphanet:180176	familial juvenile hypertrophy of the breast
MONDO:0007239	GARD:1039	MONDO:equivalentTo	Orphanet:312	epidermolytic ichthyosis
MONDO:0007240	GARD:1093	MONDO:equivalentTo	OMIM:113900	progressive familial heart block, type 1A
MONDO:0007243	GARD:5973	MONDO:equivalentTo	Orphanet:543	Burkitt lymphoma
MONDO:0007244	GARD:1051	MONDO:equivalentTo	Orphanet:1310	Caffey disease
MONDO:0007245	GARD:3967	MONDO:equivalentTo	Orphanet:2678	cafe au lait spots, multiple
MONDO:0007247	GARD:9598	MONDO:equivalentTo	OMIM:114100	basal ganglia calcification, idiopathic, childhood-onset
MONDO:0007248	GARD:16705	MONDO:equivalentTo	Orphanet:79141	hereditary painful callosities
MONDO:0007249	GARD:1062	MONDO:equivalentTo	Orphanet:1319	camptobrachydactyly
MONDO:0007250	GARD:9448	MONDO:equivalentTo	Orphanet:295016	camptodactyly of fingers
MONDO:0007251	GARD:10027	MONDO:equivalentTo	Orphanet:140	campomelic dysplasia
MONDO:0007252	GARD:2553	MONDO:equivalentTo	Orphanet:376	Gordon syndrome
MONDO:0007256	GARD:16773	MONDO:equivalentTo	Orphanet:88673	hepatocellular carcinoma
MONDO:0007259	GARD:17571	MONDO:equivalentTo	Orphanet:363705	craniofaciofrontodigital syndrome
MONDO:0007269	GARD:1104	MONDO:equivalentTo	OMIM:115200	dilated cardiomyopathy 1A
MONDO:0007269	GARD:18615	MONDO:equivalentTo	Orphanet:300751	dilated cardiomyopathy 1A
MONDO:0007270	GARD:18070	MONDO:equivalentTo	OMIM:115210	cardiomyopathy, familial restrictive, 1
MONDO:0007271	GARD:9799	MONDO:equivalentTo	Orphanet:53296	familial cutaneous collagenoma
MONDO:0007272	GARD:17090	MONDO:equivalentTo	Orphanet:199285	hereditary hypercarotenemia and vitamin A deficiency
MONDO:0007272	GARD:18301	MONDO:equivalentTo	OMIM:115300	hereditary hypercarotenemia and vitamin A deficiency
MONDO:0007273	GARD:10546	MONDO:equivalentTo	OMIM:115310	paragangliomas 4
MONDO:0007276	GARD:26	MONDO:equivalentTo	Orphanet:195	cat-eye syndrome
MONDO:0007277	GARD:5554	MONDO:equivalentTo	Orphanet:1373	cataract-aberrant oral frenula-growth delay syndrome
MONDO:0007279	GARD:15046	MONDO:equivalentTo	OMIM:115660	cataract 7
MONDO:0007281	GARD:1144	MONDO:equivalentTo	OMIM:115700	cataract 4 multiple types
MONDO:0007282	GARD:18233	MONDO:equivalentTo	OMIM:115800	cataract 29
MONDO:0007285	GARD:15047	MONDO:equivalentTo	OMIM:116200	cataract 1 multiple types
MONDO:0007287	GARD:18234	MONDO:equivalentTo	OMIM:116400	cataract 41
MONDO:0007293	GARD:6893	MONDO:equivalentTo	Orphanet:99842	leukocyte adhesion deficiency 1
MONDO:0007294	GARD:6014	MONDO:equivalentTo	Orphanet:597	central core myopathy
MONDO:0007295	GARD:10287	MONDO:equivalentTo	Orphanet:1945	childhood epilepsy with centrotemporal spikes
MONDO:0007296	GARD:9975	MONDO:equivalentTo	Orphanet:217012	spinocerebellar ataxia type 31
MONDO:0007297	GARD:9169	MONDO:equivalentTo	Orphanet:97346	ADan amyloidosis
MONDO:0007298	GARD:10480	MONDO:equivalentTo	Orphanet:208513	spinocerebellar ataxia type 29
MONDO:0007299	GARD:15048	MONDO:equivalentTo	OMIM:117550	Sotos syndrome 1
MONDO:0007301	GARD:6026	MONDO:equivalentTo	Orphanet:1393	cerebrocostomandibular syndrome
MONDO:0007306	GARD:15049	MONDO:equivalentTo	OMIM:118100	Klippel-Feil syndrome 1, autosomal dominant
MONDO:0007307	GARD:1246	MONDO:equivalentTo	Orphanet:101082	Charcot-Marie-Tooth disease type 1B
MONDO:0007308	GARD:1248	MONDO:equivalentTo	Orphanet:99946	Charcot-Marie-Tooth disease type 2A1
MONDO:0007309	GARD:1245	MONDO:equivalentTo	Orphanet:101081	Charcot-Marie-Tooth disease type 1A
MONDO:0007311	GARD:9190	MONDO:equivalentTo	Orphanet:90658	Charcot-Marie-Tooth disease type 1E
MONDO:0007313	GARD:412	MONDO:equivalentTo	Orphanet:1221	cheilitis glandularis
MONDO:0007315	GARD:6036	MONDO:equivalentTo	Orphanet:184	cherubism
MONDO:0007316	GARD:9233	MONDO:equivalentTo	Orphanet:268882	Chiari malformation type I
MONDO:0007318	GARD:804	MONDO:equivalentTo	Orphanet:52	Alagille syndrome
MONDO:0007319	GARD:1292	MONDO:equivalentTo	Orphanet:1416	chondrocalcinosis 2
MONDO:0007322	GARD:16715	MONDO:equivalentTo	Orphanet:79346	chondrodysplasia punctata, tibial-metacarpal type
MONDO:0007330	GARD:16673	MONDO:equivalentTo	Orphanet:66630	congenital pseudoarthrosis of clavicle
MONDO:0007332	GARD:15050	MONDO:equivalentTo	OMIM:119100	split-hand/foot malformation with long bone deficiency 1
MONDO:0007334	GARD:3242	MONDO:equivalentTo	Orphanet:1300	autosomal dominant popliteal pterygium syndrome
MONDO:0007337	GARD:1391	MONDO:equivalentTo	Orphanet:2016	cleft palate-lateral synechia syndrome
MONDO:0007338	GARD:16907	MONDO:equivalentTo	Orphanet:99772	cleft soft palate
MONDO:0007338	GARD:18243	MONDO:equivalentTo	OMIM:119570	cleft soft palate
MONDO:0007339	GARD:2071	MONDO:equivalentTo	Orphanet:1997	blepharocheilodontic syndrome
MONDO:0007340	GARD:6118	MONDO:equivalentTo	Orphanet:1452	cleidocranial dysplasia 1
MONDO:0007341	GARD:5532	MONDO:equivalentTo	Orphanet:1453	cleidorhizomelic syndrome
MONDO:0007343	GARD:17117	MONDO:equivalentTo	Orphanet:217059	isolated congenital digital clubbing
MONDO:0007345	GARD:5828	MONDO:equivalentTo	Orphanet:1457	aorta coarctation
MONDO:0007346	GARD:9418	MONDO:equivalentTo	Orphanet:3233	cochleosaccular degeneration-cataract syndrome
MONDO:0007349	GARD:15051	MONDO:equivalentTo	OMIM:120100	familial cold autoinflammatory syndrome 1
MONDO:0007351	GARD:1436	MONDO:equivalentTo	Orphanet:98945	coloboma of macula
MONDO:0007352	GARD:4106	MONDO:equivalentTo	Orphanet:1475	renal coloboma syndrome
MONDO:0007353	GARD:1437	MONDO:equivalentTo	Orphanet:1471	coloboma of macula-brachydactyly type B syndrome
MONDO:0007354	GARD:1438	MONDO:equivalentTo	Orphanet:98947	coloboma of optic nerve
MONDO:0007355	GARD:1440	MONDO:equivalentTo	Orphanet:1473	uveal coloboma-cleft lip and palate-intellectual disability
MONDO:0007356	GARD:15052	MONDO:equivalentTo	OMIM:120435	Lynch syndrome 1
MONDO:0007360	GARD:15053	MONDO:equivalentTo	OMIM:120502	branchiootic syndrome 2
MONDO:0007362	GARD:6145	MONDO:equivalentTo	OMIM:120970	cone-rod dystrophy 2
