# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	mapping_justification
GARD:10417	skos:exactMatch	MONDO:0034028	obsolete symptomatic form of hemochromatosis type 1	semapv:ManualMappingCuration
GARD:10418	skos:exactMatch	MONDO:0018660	hemophilia	semapv:ManualMappingCuration
GARD:10419	skos:exactMatch	MONDO:0016107	myotonic dystrophy	semapv:ManualMappingCuration
GARD:10423	skos:exactMatch	MONDO:0018151	coenzyme Q10 deficiency	semapv:ManualMappingCuration
GARD:10424	skos:exactMatch	MONDO:0010829	CARASIL syndrome	semapv:ManualMappingCuration
GARD:10427	skos:exactMatch	MONDO:0010585	X-linked hypohidrotic ectodermal dysplasia	semapv:ManualMappingCuration
GARD:10428	skos:exactMatch	MONDO:0018608	pure autonomic failure	semapv:ManualMappingCuration
GARD:10429	skos:exactMatch	MONDO:0007232	autosomal dominant brachyolmia	semapv:ManualMappingCuration
GARD:10430	skos:exactMatch	MONDO:0011794	obsolete Dravet syndrome	semapv:ManualMappingCuration
GARD:10432	skos:exactMatch	MONDO:0010958	cardiac arrhythmia, ankyrin-B-related	semapv:ManualMappingCuration
GARD:10433	skos:exactMatch	MONDO:0013372	long QT syndrome 5	semapv:ManualMappingCuration
GARD:10434	skos:exactMatch	MONDO:0013370	long QT syndrome 6	semapv:ManualMappingCuration
GARD:10435	skos:exactMatch	MONDO:0012736	long QT syndrome 9	semapv:ManualMappingCuration
GARD:10436	skos:exactMatch	MONDO:0012737	long QT syndrome 10	semapv:ManualMappingCuration
GARD:10437	skos:exactMatch	MONDO:0012738	long QT syndrome 11	semapv:ManualMappingCuration
GARD:1044	skos:exactMatch	MONDO:0008157	Buschke-Ollendorff syndrome	semapv:ManualMappingCuration
GARD:10443	skos:exactMatch	MONDO:0018784	pediatric multiple sclerosis	semapv:ManualMappingCuration
GARD:10445	skos:exactMatch	MONDO:0011624	transaldolase deficiency	semapv:ManualMappingCuration
GARD:10453	skos:exactMatch	MONDO:0008201	Perry syndrome	semapv:ManualMappingCuration
GARD:10457	skos:exactMatch	MONDO:0100164	permanent neonatal diabetes mellitus	semapv:ManualMappingCuration
GARD:10460	skos:exactMatch	MONDO:0018582	GCGR-related hyperglucagonemia	semapv:ManualMappingCuration
GARD:10467	skos:exactMatch	MONDO:0018735	multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome	semapv:ManualMappingCuration
GARD:10469	skos:exactMatch	MONDO:0011781	spinocerebellar ataxia type 17	semapv:ManualMappingCuration
GARD:10471	skos:exactMatch	MONDO:0011170	autosomal recessive limb-girdle muscular dystrophy type 2G	semapv:ManualMappingCuration
GARD:10472	skos:exactMatch	MONDO:0009370	L-2-hydroxyglutaric aciduria	semapv:ManualMappingCuration
GARD:10474	skos:exactMatch	MONDO:0011330	spinocerebellar ataxia type 10	semapv:ManualMappingCuration
GARD:10475	skos:exactMatch	MONDO:0011464	spinocerebellar ataxia type 11	semapv:ManualMappingCuration
GARD:10476	skos:exactMatch	MONDO:0011439	spinocerebellar ataxia type 12	semapv:ManualMappingCuration
GARD:10477	skos:exactMatch	MONDO:0011694	spinocerebellar ataxia type 15/16	semapv:ManualMappingCuration
GARD:10480	skos:exactMatch	MONDO:0007298	spinocerebellar ataxia type 29	semapv:ManualMappingCuration
GARD:10484	skos:exactMatch	MONDO:0013150	parkinsonism-dystonia, infantile	semapv:ManualMappingCuration
GARD:10486	skos:exactMatch	MONDO:0018907	craniopharyngioma	semapv:ManualMappingCuration
GARD:10487	skos:exactMatch	MONDO:0012723	Leber congenital amaurosis 10	semapv:ManualMappingCuration
GARD:10488	skos:exactMatch	MONDO:0013454	Leber congenital amaurosis 11	semapv:ManualMappingCuration
GARD:10489	skos:exactMatch	MONDO:0012525	Leber congenital amaurosis 12	semapv:ManualMappingCuration
GARD:1049	skos:exactMatch	MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	semapv:ManualMappingCuration
GARD:10490	skos:exactMatch	MONDO:0013446	Leber congenital amaurosis 6	semapv:ManualMappingCuration
GARD:10491	skos:exactMatch	MONDO:0019480	Langerhans cell sarcoma	semapv:ManualMappingCuration
GARD:10493	skos:exactMatch	MONDO:0019470	aggressive NK-cell leukemia	semapv:ManualMappingCuration
GARD:10494	skos:exactMatch	MONDO:0006851	meconium aspiration syndrome	semapv:ManualMappingCuration
GARD:10496	skos:exactMatch	MONDO:0012945	amyotrophic lateral sclerosis type 11	semapv:ManualMappingCuration
GARD:10498	skos:exactMatch	MONDO:0012753	amyotrophic lateral sclerosis type 9	semapv:ManualMappingCuration
GARD:10499	skos:exactMatch	MONDO:0012077	amyotrophic lateral sclerosis type 8	semapv:ManualMappingCuration
GARD:105	skos:exactMatch	MONDO:0009767	oculocerebral hypopigmentation syndrome, Cross type	semapv:ManualMappingCuration
GARD:10500	skos:exactMatch	MONDO:0011952	amyotrophic lateral sclerosis type 7	semapv:ManualMappingCuration
GARD:10501	skos:exactMatch	MONDO:0011691	amyotrophic lateral sclerosis type 3	semapv:ManualMappingCuration
GARD:10502	skos:exactMatch	MONDO:0011223	amyotrophic lateral sclerosis type 4	semapv:ManualMappingCuration
GARD:10504	skos:exactMatch	MONDO:0018969	craniorachischisis	semapv:ManualMappingCuration
GARD:10505	skos:exactMatch	MONDO:0020153	cryptophthalmia	semapv:ManualMappingCuration
GARD:10506	skos:exactMatch	MONDO:0018968	iniencephaly	semapv:ManualMappingCuration
GARD:10508	skos:exactMatch	MONDO:0019524	Bartter syndrome type 4	semapv:ManualMappingCuration
GARD:10509	skos:exactMatch	MONDO:0012104	acquired partial lipodystrophy	semapv:ManualMappingCuration
GARD:1051	skos:exactMatch	MONDO:0007244	Caffey disease	semapv:ManualMappingCuration
GARD:10510	skos:exactMatch	MONDO:0016621	juvenile Huntington disease	semapv:ManualMappingCuration
GARD:10511	skos:exactMatch	MONDO:0007640	Sorsby fundus dystrophy	semapv:ManualMappingCuration
GARD:10513	skos:exactMatch	MONDO:0013014	spondyloepimetaphyseal dysplasia, aggrecan type	semapv:ManualMappingCuration
GARD:10514	skos:exactMatch	MONDO:0013005	EAST syndrome	semapv:ManualMappingCuration
GARD:10515	skos:exactMatch	MONDO:0019804	tracheomalacia	semapv:ManualMappingCuration
GARD:10516	skos:exactMatch	MONDO:0013021	sterile multifocal osteomyelitis with periostitis and pustulosis	semapv:ManualMappingCuration
GARD:10517	skos:exactMatch	MONDO:0011097	Axenfeld-Rieger syndrome type 2	semapv:ManualMappingCuration
GARD:10518	skos:exactMatch	MONDO:0009793	orofaciodigital syndrome III	semapv:ManualMappingCuration
GARD:1052	skos:exactMatch	MONDO:0008894	cataract-hypertrichosis-intellectual disability syndrome	semapv:ManualMappingCuration
GARD:10520	skos:exactMatch	MONDO:0009795	orofaciodigital syndrome IX	semapv:ManualMappingCuration
GARD:10522	skos:exactMatch	MONDO:0013116	congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	semapv:ManualMappingCuration
GARD:10523	skos:exactMatch	MONDO:0013008	combined immunodeficiency due to STIM1 deficiency	semapv:ManualMappingCuration
GARD:10524	skos:exactMatch	MONDO:0013007	combined immunodeficiency due to ORAI1 deficiency	semapv:ManualMappingCuration
GARD:10525	skos:exactMatch	MONDO:0014294	chromosome 15q11.2 deletion syndrome	semapv:ManualMappingCuration
GARD:10526	skos:exactMatch	MONDO:0011041	ectodermal dysplasia with natal teeth, Turnpenny type	semapv:ManualMappingCuration
GARD:10528	skos:exactMatch	MONDO:0009228	gingival fibromatosis-facial dysmorphism syndrome	semapv:ManualMappingCuration
GARD:10529	skos:exactMatch	MONDO:0018943	myofibrillar myopathy	semapv:ManualMappingCuration
GARD:1053	skos:exactMatch	MONDO:0016358	limited cutaneous systemic sclerosis	semapv:ManualMappingCuration
GARD:10533	skos:exactMatch	MONDO:0010747	X-linked dystonia-parkinsonism	semapv:ManualMappingCuration
GARD:10536	skos:exactMatch	MONDO:0012895	torsion dystonia 17	semapv:ManualMappingCuration
GARD:10537	skos:exactMatch	MONDO:0011886	torsion dystonia 13	semapv:ManualMappingCuration
GARD:10538	skos:exactMatch	MONDO:0012866	hereditary spastic paraplegia 35	semapv:ManualMappingCuration
GARD:10539	skos:exactMatch	MONDO:0012789	dystonia 16	semapv:ManualMappingCuration
GARD:10541	skos:exactMatch	MONDO:0012805	childhood onset GLUT1 deficiency syndrome 2	semapv:ManualMappingCuration
GARD:10544	skos:exactMatch	MONDO:0011121	paragangliomas 2	semapv:ManualMappingCuration
GARD:10545	skos:exactMatch	MONDO:0011544	paragangliomas 3	semapv:ManualMappingCuration
GARD:10546	skos:exactMatch	MONDO:0007273	paragangliomas 4	semapv:ManualMappingCuration
GARD:10556	skos:exactMatch	MONDO:0019467	CD4+/CD56+ hematodermic neoplasm	semapv:ManualMappingCuration
GARD:10557	skos:exactMatch	MONDO:0012020	chromosome 22q11.2 microduplication syndrome	semapv:ManualMappingCuration
GARD:10559	skos:exactMatch	MONDO:0017015	primary interstitial lung disease specific to childhood	semapv:ManualMappingCuration
GARD:10560	skos:exactMatch	MONDO:0019439	AA amyloidosis	semapv:ManualMappingCuration
GARD:10562	skos:exactMatch	MONDO:0015302	nodular cutaneous amyloidosis	semapv:ManualMappingCuration
GARD:1057	skos:exactMatch	MONDO:0009675	autosomal recessive limb-girdle muscular dystrophy type 2A	semapv:ManualMappingCuration
GARD:10570	skos:exactMatch	MONDO:0009901	Bartsocas-Papas syndrome 1	semapv:ManualMappingCuration
GARD:10572	skos:exactMatch	MONDO:0010278	Christianson syndrome	semapv:ManualMappingCuration
GARD:10573	skos:exactMatch	MONDO:0012759	camptodactyly syndrome, Guadalajara type 3	semapv:ManualMappingCuration
GARD:10574	skos:exactMatch	MONDO:0010371	Aland island eye disease	semapv:ManualMappingCuration
GARD:10578	skos:exactMatch	MONDO:0011528	hyper-IgM syndrome type 2	semapv:ManualMappingCuration
GARD:10579	skos:exactMatch	MONDO:0011735	hyper-IgM syndrome type 3	semapv:ManualMappingCuration
GARD:1058	skos:exactMatch	MONDO:0010541	X-linked calvarial hyperostosis	semapv:ManualMappingCuration
GARD:10580	skos:exactMatch	MONDO:0011985	hyper-IgM syndrome type 4	semapv:ManualMappingCuration
GARD:10581	skos:exactMatch	MONDO:0011971	hyper-IgM syndrome type 5	semapv:ManualMappingCuration
GARD:10582	skos:exactMatch	MONDO:0013036	Zechi-Ceide syndrome	semapv:ManualMappingCuration
GARD:10583	skos:exactMatch	MONDO:0011874	neonatal ichthyosis-sclerosing cholangitis syndrome	semapv:ManualMappingCuration
GARD:10584	skos:exactMatch	MONDO:0011530	mesomelic dysplasia, Savarirayan type	semapv:ManualMappingCuration
GARD:10585	skos:exactMatch	MONDO:0019451	chronic neutrophilic leukemia	semapv:ManualMappingCuration
GARD:10586	skos:exactMatch	MONDO:0012427	Loeys-Dietz syndrome 2	semapv:ManualMappingCuration
GARD:10587	skos:exactMatch	MONDO:0008215	adult-onset autosomal dominant demyelinating leukodystrophy	semapv:ManualMappingCuration
GARD:10588	skos:exactMatch	MONDO:0013897	Loeys-Dietz syndrome 4	semapv:ManualMappingCuration
GARD:10590	skos:exactMatch	MONDO:0012271	mesoaxial synostotic syndactyly with phalangeal reduction	semapv:ManualMappingCuration
GARD:10591	skos:exactMatch	MONDO:0012915	chromosome 1q21.1 duplication syndrome	semapv:ManualMappingCuration
GARD:10592	skos:exactMatch	MONDO:0013090	chromosome 19q13.11 deletion syndrome	semapv:ManualMappingCuration
GARD:10593	skos:exactMatch	MONDO:0013111	acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins	semapv:ManualMappingCuration
GARD:10594	skos:exactMatch	MONDO:0013110	neurodegenerative syndrome due to cerebral folate transport deficiency	semapv:ManualMappingCuration
GARD:10595	skos:exactMatch	MONDO:0012165	BNAR syndrome	semapv:ManualMappingCuration
GARD:10597	skos:exactMatch	MONDO:0021023	complete androgen insensitivity syndrome	semapv:ManualMappingCuration
GARD:106	skos:exactMatch	MONDO:0008108	oculocerebrocutaneous syndrome	semapv:ManualMappingCuration
GARD:10602	skos:exactMatch	MONDO:0013099	combined pituitary hormone deficiencies, genetic form	semapv:ManualMappingCuration
GARD:10603	skos:exactMatch	MONDO:0009091	non-acquired combined pituitary hormone deficiency with spine abnormalities	semapv:ManualMappingCuration
GARD:10604	skos:exactMatch	MONDO:0009880	short stature-pituitary and cerebellar defects-small sella turcica syndrome	semapv:ManualMappingCuration
GARD:10605	skos:exactMatch	MONDO:0011907	acrocapitofemoral dysplasia	semapv:ManualMappingCuration
GARD:10608	skos:exactMatch	MONDO:0007168	atelosteogenesis type III	semapv:ManualMappingCuration
GARD:10609	skos:exactMatch	MONDO:0010038	growth delay due to insulin-like growth factor I resistance	semapv:ManualMappingCuration
GARD:1061	skos:exactMatch	MONDO:0008896	campomelia, Cumming type	semapv:ManualMappingCuration
GARD:10611	skos:exactMatch	MONDO:0012108	spondyloepimetaphyseal dysplasia, matrilin-3 type	semapv:ManualMappingCuration
GARD:10612	skos:exactMatch	MONDO:0010116	thoracomelic dysplasia	semapv:ManualMappingCuration
GARD:10614	skos:exactMatch	MONDO:0015339	adrenomyeloneuropathy	semapv:ManualMappingCuration
GARD:10615	skos:exactMatch	MONDO:0012532	hereditary hemorrhagic telangiectasia type 4	semapv:ManualMappingCuration
GARD:10616	skos:exactMatch	MONDO:0010077	spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	semapv:ManualMappingCuration
GARD:10617	skos:exactMatch	MONDO:0022825	congenital cystic eye	semapv:ManualMappingCuration
GARD:10618	skos:exactMatch	MONDO:0011198	spondyloepimetaphyseal dysplasia, Missouri type	semapv:ManualMappingCuration
GARD:10619	skos:exactMatch	MONDO:0009805	osteogenesis imperfecta type 9	semapv:ManualMappingCuration
GARD:1062	skos:exactMatch	MONDO:0007249	camptobrachydactyly	semapv:ManualMappingCuration
GARD:10620	skos:exactMatch	MONDO:0015799	Smith-McCort dysplasia	semapv:ManualMappingCuration
GARD:10623	skos:exactMatch	MONDO:0008994	cleidocranial dysplasia, recessive form	semapv:ManualMappingCuration
GARD:10624	skos:exactMatch	MONDO:0019667	spondyloepiphyseal dysplasia tarda	semapv:ManualMappingCuration
GARD:10625	skos:exactMatch	MONDO:0013421	type II complement component 8 deficiency	semapv:ManualMappingCuration
GARD:10626	skos:exactMatch	MONDO:0013422	type I complement component 8 deficiency	semapv:ManualMappingCuration
GARD:10627	skos:exactMatch	MONDO:0012110	growth delay due to insulin-like growth factor type 1 deficiency	semapv:ManualMappingCuration
GARD:10629	skos:exactMatch	MONDO:0012716	spondyloepiphyseal dysplasia, Cantu type	semapv:ManualMappingCuration
GARD:1063	skos:exactMatch	MONDO:0015271	idiopathic camptocormia	semapv:ManualMappingCuration
GARD:10630	skos:exactMatch	MONDO:0013184	congenital diarrhea 5 with tufting enteropathy	semapv:ManualMappingCuration
GARD:10631	skos:exactMatch	MONDO:0016690	pleomorphic xanthoastrocytoma	semapv:ManualMappingCuration
GARD:10632	skos:exactMatch	MONDO:0016693	subependymal giant cell astrocytoma	semapv:ManualMappingCuration
GARD:10633	skos:exactMatch	MONDO:0016699	myxopapillary ependymoma	semapv:ManualMappingCuration
GARD:10634	skos:exactMatch	MONDO:0016700	anaplastic ependymoma	semapv:ManualMappingCuration
GARD:10635	skos:exactMatch	MONDO:0016707	astroblastoma	semapv:ManualMappingCuration
GARD:10637	skos:exactMatch	MONDO:0016703	anaplastic oligoastrocytoma	semapv:ManualMappingCuration
GARD:10638	skos:exactMatch	MONDO:0016730	gangliocytoma	semapv:ManualMappingCuration
GARD:10639	skos:exactMatch	MONDO:0016734	anaplastic ganglioglioma	semapv:ManualMappingCuration
GARD:1064	skos:exactMatch	MONDO:0008900	camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia	semapv:ManualMappingCuration
GARD:10640	skos:exactMatch	MONDO:0005505	dysembryoplastic neuroepithelial tumor	semapv:ManualMappingCuration
GARD:10641	skos:exactMatch	MONDO:0019134	central neurocytoma	semapv:ManualMappingCuration
GARD:10642	skos:exactMatch	MONDO:0006131	cerebellar liponeurocytoma	semapv:ManualMappingCuration
GARD:10643	skos:exactMatch	MONDO:0011740	Carney-Stratakis syndrome	semapv:ManualMappingCuration
GARD:10644	skos:exactMatch	MONDO:0016725	pineal parenchymal tumor of intermediate differenciation	semapv:ManualMappingCuration
GARD:10645	skos:exactMatch	MONDO:0010359	Dent disease type 2	semapv:ManualMappingCuration
GARD:10647	skos:exactMatch	MONDO:0012160	spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	semapv:ManualMappingCuration
GARD:10648	skos:exactMatch	MONDO:0012398	retinal cone dystrophy 3A	semapv:ManualMappingCuration
GARD:10649	skos:exactMatch	MONDO:0012475	cone dystrophy with supernormal rod response	semapv:ManualMappingCuration
GARD:10650	skos:exactMatch	MONDO:0012507	retinal cone dystrophy 4	semapv:ManualMappingCuration
GARD:10651	skos:exactMatch	MONDO:0010905	cone-rod dystrophy 1	semapv:ManualMappingCuration
GARD:10652	skos:exactMatch	MONDO:0010566	X-linked cone-rod dystrophy 1	semapv:ManualMappingCuration
GARD:10653	skos:exactMatch	MONDO:0011395	cone-rod dystrophy 3	semapv:ManualMappingCuration
GARD:10654	skos:exactMatch	MONDO:0010335	X-linked cone-rod dystrophy 3	semapv:ManualMappingCuration
GARD:10655	skos:exactMatch	MONDO:0010969	cone-rod dystrophy 5	semapv:ManualMappingCuration
GARD:10656	skos:exactMatch	MONDO:0011143	cone-rod dystrophy 6	semapv:ManualMappingCuration
GARD:10657	skos:exactMatch	MONDO:0007453	maturity-onset diabetes of the young type 2	semapv:ManualMappingCuration
GARD:10658	skos:exactMatch	MONDO:0010894	maturity-onset diabetes of the young type 3	semapv:ManualMappingCuration
GARD:10659	skos:exactMatch	MONDO:0011667	maturity-onset diabetes of the young type 4	semapv:ManualMappingCuration
GARD:10660	skos:exactMatch	MONDO:0011668	maturity-onset diabetes of the young type 6	semapv:ManualMappingCuration
GARD:10661	skos:exactMatch	MONDO:0012513	maturity-onset diabetes of the young type 7	semapv:ManualMappingCuration
GARD:10662	skos:exactMatch	MONDO:0012348	maturity-onset diabetes of the young type 8	semapv:ManualMappingCuration
GARD:10663	skos:exactMatch	MONDO:0012818	maturity-onset diabetes of the young type 9	semapv:ManualMappingCuration
GARD:10664	skos:exactMatch	MONDO:0018617	baroreflex failure	semapv:ManualMappingCuration
GARD:10667	skos:exactMatch	MONDO:0014033	dystonia 25	semapv:ManualMappingCuration
GARD:1067	skos:exactMatch	MONDO:0008898	camptodactyly syndrome, Guadalajara type 1	semapv:ManualMappingCuration
GARD:10670	skos:exactMatch	MONDO:0017731	glycoproteinosis	semapv:ManualMappingCuration
GARD:10675	skos:exactMatch	MONDO:0011945	Gaucher disease perinatal lethal	semapv:ManualMappingCuration
GARD:10679	skos:exactMatch	MONDO:0008073	familial juvenile hyperuricemic nephropathy type 1	semapv:ManualMappingCuration
GARD:1068	skos:exactMatch	MONDO:0008899	camptodactyly syndrome, Guadalajara type 2	semapv:ManualMappingCuration
GARD:10680	skos:exactMatch	MONDO:0011301	pseudohypoparathyroidism type 1B	semapv:ManualMappingCuration
GARD:10681	skos:exactMatch	MONDO:0012911	pseudohypoparathyroidism type 1C	semapv:ManualMappingCuration
GARD:10682	skos:exactMatch	MONDO:0008749	pseudohypoparathyroidism type 2	semapv:ManualMappingCuration
GARD:10684	skos:exactMatch	MONDO:0018155	lateral sclerosis	semapv:ManualMappingCuration
GARD:10686	skos:exactMatch	MONDO:0011638	neuroferritinopathy	semapv:ManualMappingCuration
GARD:10688	skos:exactMatch	MONDO:0012444	neurodegeneration with brain iron accumulation 2B	semapv:ManualMappingCuration
GARD:1069	skos:exactMatch	MONDO:0015272	camptodactyly-taurinuria syndrome	semapv:ManualMappingCuration
GARD:10691	skos:exactMatch	MONDO:0014880	Duane retraction syndrome 3 with or without deafness	semapv:ManualMappingCuration
GARD:10692	skos:exactMatch	MONDO:0015375	orofaciodigital syndrome	semapv:ManualMappingCuration
GARD:10693	skos:exactMatch	MONDO:0015421	orofaciodigital syndrome type 12	semapv:ManualMappingCuration
GARD:10694	skos:exactMatch	MONDO:0015422	orofaciodigital syndrome type 13	semapv:ManualMappingCuration
GARD:10695	skos:exactMatch	MONDO:0020437	atrial septal defect, ostium primum type	semapv:ManualMappingCuration
