# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	proxy_id	mondo_predicate_id
GARD:15067	skos:broadMatch	MONDO:0008998	Cockayne syndrome type 3	Orphanet:90324	skos:exactMatch
GARD:15068	skos:broadMatch	MONDO:0019516	exudative vitreoretinopathy	Orphanet:891	skos:exactMatch
GARD:15069	skos:broadMatch	MONDO:0018088	familial Mediterranean fever	Orphanet:342	skos:exactMatch
GARD:15070	skos:broadMatch	MONDO:0007608	desmoid tumor	Orphanet:873	skos:exactMatch
GARD:15071	skos:broadMatch	MONDO:0000200	Zimmermann-Laband syndrome	Orphanet:3473	skos:exactMatch
GARD:15072	skos:broadMatch	MONDO:0015452	Coffin-Siris syndrome	Orphanet:1465	skos:exactMatch
GARD:15076	skos:broadMatch	MONDO:0018309	Hirschsprung disease	Orphanet:388	skos:exactMatch
GARD:15077	skos:broadMatch	MONDO:0009387	familial lipoprotein lipase deficiency	Orphanet:309015	skos:exactMatch
GARD:15078	skos:broadMatch	MONDO:0018631	Marie Unna hereditary hypotrichosis	Orphanet:444	skos:exactMatch
GARD:15079	skos:broadMatch	MONDO:0100429	intrahepatic cholestasis of pregnancy	Orphanet:69665	skos:exactMatch
GARD:15080	skos:broadMatch	MONDO:0005055	Kaposi's sarcoma	Orphanet:33276	skos:exactMatch
GARD:15081	skos:broadMatch	MONDO:0019332	punctate palmoplantar keratoderma type 1	Orphanet:79501	skos:exactMatch
GARD:15082	skos:broadMatch	MONDO:0009276	Bernard-Soulier syndrome	Orphanet:274	skos:exactMatch
GARD:15083	skos:broadMatch	MONDO:0010765	46,XY complete gonadal dysgenesis	Orphanet:242	skos:exactMatch
GARD:15083	skos:broadMatch	MONDO:0016674	46,XY partial gonadal dysgenesis	Orphanet:251510	skos:exactMatch
GARD:15086	skos:broadMatch	MONDO:0016558	familial congenital mirror movements	Orphanet:238722	skos:exactMatch
GARD:15087	skos:broadMatch	MONDO:0001347	facioscapulohumeral muscular dystrophy	Orphanet:269	skos:exactMatch
GARD:15088	skos:broadMatch	MONDO:0001347	facioscapulohumeral muscular dystrophy	Orphanet:269	skos:exactMatch
GARD:15089	skos:broadMatch	MONDO:0010311	Becker muscular dystrophy	Orphanet:98895	skos:exactMatch
GARD:15090	skos:broadMatch	MONDO:0015285	Carney complex	Orphanet:1359	skos:exactMatch
GARD:15091	skos:broadMatch	MONDO:0016158	narcolepsy-cataplexy syndrome	Orphanet:2073	skos:exactMatch
GARD:15092	skos:broadMatch	MONDO:0015459	nasopharyngeal carcinoma	Orphanet:150	skos:exactMatch
GARD:15093	skos:broadMatch	MONDO:0015279	chronic mucocutaneous candidiasis	Orphanet:1334	skos:exactMatch
GARD:15094	skos:broadMatch	MONDO:0008075	schwannomatosis	Orphanet:93921	skos:exactMatch
GARD:15095	skos:broadMatch	MONDO:0018213	hereditary sensory and autonomic neuropathy type 1	Orphanet:36386	skos:exactMatch
GARD:15096	skos:broadMatch	MONDO:0016293	congenital stationary night blindness	Orphanet:215	skos:exactMatch
GARD:15097	skos:broadMatch	MONDO:0025193	oculopharyngodistal myopathy	Orphanet:98897	skos:exactMatch
GARD:15098	skos:broadMatch	MONDO:0020478	Leber plus disease	Orphanet:99718	skos:exactMatch
GARD:15099	skos:broadMatch	MONDO:0008134	autosomal dominant optic atrophy, classic form	Orphanet:98673	skos:exactMatch
GARD:15100	skos:broadMatch	MONDO:0008146	osteogenesis imperfecta type 1	Orphanet:216796	skos:exactMatch
GARD:15101	skos:broadMatch	MONDO:0016620	primary hypertrophic osteoarthropathy	Orphanet:2796	skos:exactMatch
GARD:15102	skos:broadMatch	MONDO:0016471	pachyonychia congenita	Orphanet:2309	skos:exactMatch
GARD:15103	skos:broadMatch	MONDO:0016471	pachyonychia congenita	Orphanet:2309	skos:exactMatch
GARD:15104	skos:broadMatch	MONDO:0009832	pancreatic agenesis	Orphanet:2805	skos:exactMatch
GARD:15105	skos:broadMatch	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	Orphanet:29072	skos:exactMatch
GARD:15106	skos:broadMatch	MONDO:0011719	gastrointestinal stromal tumor	Orphanet:44890	skos:exactMatch
GARD:15107	skos:broadMatch	MONDO:0020496	familial porencephaly	Orphanet:99810	skos:exactMatch
GARD:15108	skos:broadMatch	MONDO:0019141	porokeratosis of Mibelli	Orphanet:735	skos:exactMatch
GARD:15109	skos:broadMatch	MONDO:0018998	Leber congenital amaurosis	Orphanet:65	skos:exactMatch
GARD:15110	skos:broadMatch	MONDO:0019200	retinitis pigmentosa	Orphanet:791	skos:exactMatch
GARD:15111	skos:broadMatch	MONDO:0019200	retinitis pigmentosa	Orphanet:791	skos:exactMatch
GARD:15112	skos:broadMatch	MONDO:0015254	schistosomiasis	Orphanet:1247	skos:exactMatch
GARD:15113	skos:broadMatch	MONDO:0015304	arachnoiditis	Orphanet:137817	skos:exactMatch
GARD:15114	skos:broadMatch	MONDO:0019667	spondyloepiphyseal dysplasia tarda	Orphanet:93284	skos:exactMatch
GARD:15115	skos:broadMatch	MONDO:0017923	multiple synostoses syndrome	Orphanet:3237	skos:exactMatch
GARD:15116	skos:broadMatch	MONDO:0008551	thoracolaryngopelvic dysplasia	Orphanet:3317	skos:exactMatch
GARD:15117	skos:broadMatch	MONDO:0007686	gray platelet syndrome	Orphanet:721	skos:exactMatch
GARD:15118	skos:broadMatch	MONDO:0018923	22q11.2 deletion syndrome	Orphanet:567	skos:exactMatch
GARD:15119	skos:broadMatch	MONDO:0019201	thyrotoxic periodic paralysis	Orphanet:79102	skos:exactMatch
GARD:15120	skos:broadMatch	MONDO:0017194	Blount disease	Orphanet:2768	skos:exactMatch
GARD:15121	skos:broadMatch	MONDO:0001734	tuberous sclerosis	Orphanet:805	skos:exactMatch
GARD:15122	skos:broadMatch	MONDO:0008621	uncombable hair syndrome	Orphanet:1410	skos:exactMatch
GARD:15123	skos:broadMatch	MONDO:0018923	22q11.2 deletion syndrome	Orphanet:567	skos:exactMatch
GARD:15124	skos:broadMatch	MONDO:0019004	kidney Wilms tumor	Orphanet:654	skos:exactMatch
GARD:15125	skos:broadMatch	MONDO:0019004	kidney Wilms tumor	Orphanet:654	skos:exactMatch
GARD:15126	skos:broadMatch	MONDO:0017910	dehydrated hereditary stomatocytosis	Orphanet:3202	skos:exactMatch
GARD:15127	skos:broadMatch	MONDO:0008692	abetalipoproteinemia	Orphanet:14	skos:exactMatch
GARD:15128	skos:broadMatch	MONDO:0019012	Carpenter syndrome	Orphanet:65759	skos:exactMatch
GARD:15129	skos:broadMatch	MONDO:0019941	hereditary sensory and autonomic neuropathy type 2	Orphanet:970	skos:exactMatch
GARD:15130	skos:broadMatch	MONDO:0007059	acrorenal syndrome	Orphanet:971	skos:exactMatch
GARD:15131	skos:broadMatch	MONDO:0010264	X-linked adrenal hypoplasia congenita	Orphanet:95702	skos:exactMatch
GARD:15132	skos:broadMatch	MONDO:0006639	adrenal cortex carcinoma	Orphanet:1501	skos:exactMatch
GARD:15133	skos:broadMatch	MONDO:0008733	familial glucocorticoid deficiency	Orphanet:361	skos:exactMatch
GARD:15134	skos:broadMatch	MONDO:0018598	obsolete neonatal adrenoleukodystrophy	Orphanet:44	skos:exactMatch
GARD:15134	skos:broadMatch	MONDO:0019174	obsolete infantile Refsum disease	Orphanet:772	skos:exactMatch
GARD:15135	skos:broadMatch	MONDO:0008757	alopecia universalis congenita	Orphanet:701	skos:exactMatch
GARD:15136	skos:broadMatch	MONDO:0015047	amelogenesis imperfecta type 1	Orphanet:100031	skos:exactMatch
GARD:15137	skos:broadMatch	MONDO:0017593	juvenile amyotrophic lateral sclerosis	Orphanet:300605	skos:exactMatch
GARD:15138	skos:broadMatch	MONDO:0004976	amyotrophic lateral sclerosis	Orphanet:803	skos:exactMatch
GARD:15139	skos:broadMatch	MONDO:0017123	arthrogryposis-renal dysfunction-cholestasis syndrome	Orphanet:2697	skos:exactMatch
GARD:15140	skos:broadMatch	MONDO:0018770	Jeune syndrome	Orphanet:474	skos:exactMatch
GARD:15141	skos:broadMatch	MONDO:0008840	ataxia telangiectasia	Orphanet:100	skos:exactMatch
GARD:15142	skos:broadMatch	MONDO:0000110	bifid nose	Orphanet:2695	skos:exactMatch
GARD:15143	skos:broadMatch	MONDO:0019342	Seckel syndrome	Orphanet:808	skos:exactMatch
GARD:15144	skos:broadMatch	MONDO:0016994	microcephalic osteodysplastic primordial dwarfism types I and III	Orphanet:2636	skos:exactMatch
GARD:15145	skos:broadMatch	MONDO:0016994	microcephalic osteodysplastic primordial dwarfism types I and III	Orphanet:2636	skos:exactMatch
GARD:15146	skos:broadMatch	MONDO:0100251	familial hyperphosphatemic tumoral calcinosis/hyperphosphatemic hyperostosis syndrome	Orphanet:306661	skos:exactMatch
GARD:15148	skos:broadMatch	MONDO:0010771	histiocytoid cardiomyopathy	Orphanet:137675	skos:exactMatch
GARD:15149	skos:broadMatch	MONDO:0019609	Zellweger spectrum disorders	Orphanet:912	skos:exactMatch
GARD:15150	skos:broadMatch	MONDO:0008926	COFS syndrome	Orphanet:1466	skos:exactMatch
GARD:15151	skos:broadMatch	MONDO:0016520	isolated Klippel-Feil syndrome	Orphanet:2345	skos:exactMatch
GARD:15152	skos:broadMatch	MONDO:0001595	choreatic disease	Orphanet:1429	skos:exactMatch
GARD:15153	skos:broadMatch	MONDO:0100349	COACH syndrome	Orphanet:1454	skos:exactMatch
GARD:15154	skos:broadMatch	MONDO:0019569	Cockayne syndrome type 1	Orphanet:90321	skos:exactMatch
GARD:15154	skos:broadMatch	MONDO:0019570	Cockayne syndrome type 2	Orphanet:90322	skos:exactMatch
GARD:15154	skos:broadMatch	MONDO:0008998	Cockayne syndrome type 3	Orphanet:90324	skos:exactMatch
GARD:15155	skos:broadMatch	MONDO:0015699	immunodeficiency due to a classical component pathway complement deficiency	Orphanet:169147	skos:exactMatch
GARD:15156	skos:broadMatch	MONDO:0009031	craniodiaphyseal dysplasia	Orphanet:1513	skos:exactMatch
GARD:15157	skos:broadMatch	MONDO:0019572	autosomal recessive cutis laxa type 1	Orphanet:90349	skos:exactMatch
GARD:15158	skos:broadMatch	MONDO:0009068	cytochrome-c oxidase deficiency disease	Orphanet:254905	skos:exactMatch
GARD:15159	skos:broadMatch	MONDO:0009069	congenital lactic acidosis, Saguenay-Lac-Saint-Jean type	Orphanet:70472	skos:exactMatch
GARD:15160	skos:broadMatch	MONDO:0019078	Ritscher-Schinzel syndrome	Orphanet:7	skos:exactMatch
GARD:15161	skos:broadMatch	MONDO:0005711	congenital diaphragmatic hernia	Orphanet:2140	skos:exactMatch
GARD:15162	skos:broadMatch	MONDO:0016817	Meier-Gorlin syndrome	Orphanet:2554	skos:exactMatch
GARD:15163	skos:broadMatch	MONDO:0016619	autosomal recessive hypohidrotic ectodermal dysplasia	Orphanet:248	skos:exactMatch
GARD:15164	skos:broadMatch	MONDO:0015998	isolated ectopia lentis	Orphanet:1885	skos:exactMatch
GARD:15165	skos:broadMatch	MONDO:0019854	thyroid ectopia	Orphanet:95712	skos:exactMatch
GARD:15165	skos:broadMatch	MONDO:0019855	athyreosis	Orphanet:95713	skos:exactMatch
GARD:15165	skos:broadMatch	MONDO:0019861	thyroid hypoplasia	Orphanet:95720	skos:exactMatch
GARD:15166	skos:broadMatch	MONDO:0016576	split hand-foot malformation	Orphanet:2440	skos:exactMatch
GARD:15167	skos:broadMatch	MONDO:0018866	Aicardi-Goutieres syndrome	Orphanet:51	skos:exactMatch
GARD:15168	skos:broadMatch	MONDO:0019391	Fanconi anemia	Orphanet:84	skos:exactMatch
GARD:15169	skos:broadMatch	MONDO:0019391	Fanconi anemia	Orphanet:84	skos:exactMatch
GARD:15170	skos:broadMatch	MONDO:0019391	Fanconi anemia	Orphanet:84	skos:exactMatch
GARD:15171	skos:broadMatch	MONDO:0008492	stiff skin syndrome	Orphanet:2833	skos:exactMatch
GARD:15172	skos:broadMatch	MONDO:0000127	geleophysic dysplasia	Orphanet:2623	skos:exactMatch
GARD:15173	skos:broadMatch	MONDO:0009288	glycogen storage disease Ib	Orphanet:79259	skos:exactMatch
GARD:15174	skos:broadMatch	MONDO:0010765	46,XY complete gonadal dysgenesis	Orphanet:242	skos:exactMatch
GARD:15175	skos:broadMatch	MONDO:0018305	chronic granulomatous disease	Orphanet:379	skos:exactMatch
GARD:15176	skos:broadMatch	MONDO:0018305	chronic granulomatous disease	Orphanet:379	skos:exactMatch
GARD:15177	skos:broadMatch	MONDO:0018305	chronic granulomatous disease	Orphanet:379	skos:exactMatch
GARD:15179	skos:broadMatch	MONDO:0017319	hereditary elliptocytosis	Orphanet:288	skos:exactMatch
GARD:15180	skos:broadMatch	MONDO:0008346	pulmonary hemosiderosis	Orphanet:99931	skos:exactMatch
GARD:15181	skos:broadMatch	MONDO:0016256	Hennekam syndrome	Orphanet:2136	skos:exactMatch
GARD:15182	skos:broadMatch	MONDO:0006037	hydrolethalus syndrome	Orphanet:2189	skos:exactMatch
GARD:15183	skos:broadMatch	MONDO:0009388	hyperlysinemia	Orphanet:2203	skos:exactMatch
GARD:15184	skos:broadMatch	MONDO:0015517	common variable immunodeficiency	Orphanet:1572	skos:exactMatch
GARD:15185	skos:broadMatch	MONDO:0011476	MHC class I deficiency	Orphanet:34592	skos:exactMatch
GARD:15186	skos:broadMatch	MONDO:0009071	hereditary renal hypouricemia	Orphanet:94088	skos:exactMatch
GARD:15187	skos:broadMatch	MONDO:0017267	self-healing collodion baby	Orphanet:281122	skos:exactMatch
GARD:15187	skos:broadMatch	MONDO:0019306	congenital non-bullous ichthyosiform erythroderma	Orphanet:79394	skos:exactMatch
GARD:15188	skos:broadMatch	MONDO:0000133	immunodeficiency-centromeric instability-facial anomalies syndrome	Orphanet:2268	skos:exactMatch
GARD:15189	skos:broadMatch	MONDO:0017579	Baraitser-Winter cerebrofrontofacial syndrome	Orphanet:2995	skos:exactMatch
GARD:15190	skos:broadMatch	MONDO:0009852	hereditary intrinsic factor deficiency	Orphanet:332	skos:exactMatch
GARD:15191	skos:broadMatch	MONDO:0006825	kuru	Orphanet:454745	skos:exactMatch
GARD:15192	skos:broadMatch	MONDO:0005124	leprosy	Orphanet:548	skos:exactMatch
GARD:15193	skos:broadMatch	MONDO:0016576	split hand-foot malformation	Orphanet:2440	skos:exactMatch
GARD:15194	skos:broadMatch	MONDO:0015279	chronic mucocutaneous candidiasis	Orphanet:1334	skos:exactMatch
GARD:15195	skos:broadMatch	MONDO:0100354	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	Orphanet:2241	skos:exactMatch
GARD:15196	skos:broadMatch	MONDO:0018963	hereditary methemoglobinemia	Orphanet:621	skos:exactMatch
GARD:15197	skos:broadMatch	MONDO:0018963	hereditary methemoglobinemia	Orphanet:621	skos:exactMatch
GARD:15198	skos:broadMatch	MONDO:0016660	autosomal recessive primary microcephaly	Orphanet:2512	skos:exactMatch
GARD:15199	skos:broadMatch	MONDO:0009627	Galloway-Mowat syndrome	Orphanet:2065	skos:exactMatch
GARD:15200	skos:broadMatch	MONDO:0000170	microphthalmia, isolated, with coloboma	Orphanet:98938	skos:exactMatch
GARD:15201	skos:broadMatch	MONDO:0016815	Leigh syndrome with leukodystrophy	Orphanet:255241	skos:exactMatch
GARD:15201	skos:broadMatch	MONDO:0100133	mitochondrial complex I deficiency	Orphanet:2609	skos:exactMatch
GARD:15202	skos:broadMatch	MONDO:0100294	mitochondrial complex II deficiency, nuclear type 1	Orphanet:3208	skos:exactMatch
GARD:15203	skos:broadMatch	MONDO:0015279	chronic mucocutaneous candidiasis	Orphanet:1334	skos:exactMatch
GARD:15204	skos:broadMatch	MONDO:0018939	muscle-eye-brain disease	Orphanet:588	skos:exactMatch
GARD:15204	skos:broadMatch	MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	Orphanet:899	skos:exactMatch
GARD:15205	skos:broadMatch	MONDO:0018939	muscle-eye-brain disease	Orphanet:588	skos:exactMatch
GARD:15205	skos:broadMatch	MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	Orphanet:899	skos:exactMatch
GARD:15206	skos:broadMatch	MONDO:0020344	postsynaptic congenital myasthenic syndrome	Orphanet:98913	skos:exactMatch
GARD:15207	skos:broadMatch	MONDO:0018889	hyaline body myopathy	Orphanet:53698	skos:exactMatch
GARD:15208	skos:broadMatch	MONDO:0015705	autosomal recessive centronuclear myopathy	Orphanet:169186	skos:exactMatch
GARD:15209	skos:broadMatch	MONDO:0015735	severe congenital nemaline myopathy	Orphanet:171430	skos:exactMatch
GARD:15209	skos:broadMatch	MONDO:0015736	intermediate nemaline myopathy	Orphanet:171433	skos:exactMatch
GARD:15209	skos:broadMatch	MONDO:0015737	typical nemaline myopathy	Orphanet:171436	skos:exactMatch
GARD:15209	skos:broadMatch	MONDO:0015738	childhood-onset nemaline myopathy	Orphanet:171439	skos:exactMatch
GARD:15210	skos:broadMatch	MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	Orphanet:656	skos:exactMatch
GARD:15211	skos:broadMatch	MONDO:0005072	neuroblastoma	Orphanet:635	skos:exactMatch
GARD:15212	skos:broadMatch	MONDO:0016293	congenital stationary night blindness	Orphanet:215	skos:exactMatch
GARD:15213	skos:broadMatch	MONDO:0008111	oculodentodigital dysplasia	Orphanet:2710	skos:exactMatch
GARD:15214	skos:broadMatch	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	Orphanet:399805	skos:exactMatch
GARD:15215	skos:broadMatch	MONDO:0016810	autosomal recessive progressive external ophthalmoplegia	Orphanet:254886	skos:exactMatch
GARD:15216	skos:broadMatch	MONDO:0016620	primary hypertrophic osteoarthropathy	Orphanet:2796	skos:exactMatch
GARD:15217	skos:broadMatch	MONDO:0017194	Blount disease	Orphanet:2768	skos:exactMatch
GARD:15218	skos:broadMatch	MONDO:0019409	idiopathic juvenile osteoporosis	Orphanet:85193	skos:exactMatch
GARD:15219	skos:broadMatch	MONDO:0016471	pachyonychia congenita	Orphanet:2309	skos:exactMatch
GARD:15220	skos:broadMatch	MONDO:0009832	pancreatic agenesis	Orphanet:2805	skos:exactMatch
GARD:15221	skos:broadMatch	MONDO:0009833	Shwachman-Diamond syndrome	Orphanet:811	skos:exactMatch
GARD:15222	skos:broadMatch	MONDO:0019591	panhypopituitarism	Orphanet:90695	skos:exactMatch
GARD:15222	skos:broadMatch	MONDO:0013099	combined pituitary hormone deficiencies, genetic form	Orphanet:95494	skos:exactMatch
GARD:15223	skos:broadMatch	MONDO:0012117	ALG9-congenital disorder of glycosylation	Orphanet:79328	skos:exactMatch
GARD:15224	skos:broadMatch	MONDO:0019662	short rib-polydactyly syndrome, Majewski type	Orphanet:93269	skos:exactMatch
GARD:15225	skos:broadMatch	MONDO:0008882	congenital bowing of long bones	Orphanet:2292	skos:exactMatch
GARD:15226	skos:broadMatch	MONDO:0018598	obsolete neonatal adrenoleukodystrophy	Orphanet:44	skos:exactMatch
GARD:15226	skos:broadMatch	MONDO:0019174	obsolete infantile Refsum disease	Orphanet:772	skos:exactMatch
GARD:15227	skos:broadMatch	MONDO:0009964	short-rib thoracic dysplasia 9 with or without polydactyly	Orphanet:140969	skos:exactMatch
GARD:15228	skos:broadMatch	MONDO:0009818	autosomal recessive osteopetrosis 3	Orphanet:2785	skos:exactMatch
GARD:15229	skos:broadMatch	MONDO:0018440	autosomal recessive distal renal tubular acidosis	Orphanet:402041	skos:exactMatch
GARD:15230	skos:broadMatch	MONDO:0019200	retinitis pigmentosa	Orphanet:791	skos:exactMatch
GARD:15231	skos:broadMatch	MONDO:0019200	retinitis pigmentosa	Orphanet:791	skos:exactMatch
GARD:15232	skos:broadMatch	MONDO:0017767	rheumatic fever	Orphanet:3099	skos:exactMatch
GARD:15233	skos:broadMatch	MONDO:0017838	sclerosteosis	Orphanet:3152	skos:exactMatch
GARD:15234	skos:broadMatch	MONDO:0016027	benign neonatal seizures	Orphanet:1949	skos:exactMatch
GARD:15235	skos:broadMatch	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	Orphanet:399805	skos:exactMatch
GARD:15236	skos:broadMatch	MONDO:0019350	hereditary spherocytosis	Orphanet:822	skos:exactMatch
GARD:15237	skos:broadMatch	MONDO:0019667	spondyloepiphyseal dysplasia tarda	Orphanet:93284	skos:exactMatch
GARD:15238	skos:broadMatch	MONDO:0010110	tetraamelia-multiple malformations syndrome	Orphanet:3301	skos:exactMatch
GARD:15239	skos:broadMatch	MONDO:0007477	3-M syndrome	Orphanet:2616	skos:exactMatch
GARD:15240	skos:broadMatch	MONDO:0100326	Glanzmann thrombasthenia	Orphanet:849	skos:exactMatch
GARD:15241	skos:broadMatch	MONDO:0016484	Usher syndrome type 2	Orphanet:231178	skos:exactMatch
GARD:15242	skos:broadMatch	MONDO:0016485	Usher syndrome type 3	Orphanet:231183	skos:exactMatch
GARD:15243	skos:broadMatch	MONDO:0018801	congenital bilateral absence of vas deferens	Orphanet:48	skos:exactMatch
GARD:15244	skos:broadMatch	MONDO:0016759	pontocerebellar hypoplasia type 2	Orphanet:2524	skos:exactMatch
GARD:15245	skos:broadMatch	MONDO:0019518	Waardenburg-Shah syndrome	Orphanet:897	skos:exactMatch
GARD:15246	skos:broadMatch	MONDO:0018096	Weill-Marchesani syndrome	Orphanet:3449	skos:exactMatch
GARD:15247	skos:broadMatch	MONDO:0008686	isolated familial woolly hair disorder	Orphanet:170	skos:exactMatch
GARD:15247	skos:broadMatch	MONDO:0018914	hypotrichosis simplex	Orphanet:55654	skos:exactMatch
GARD:15248	skos:broadMatch	MONDO:0013028	adenosine monophosphate deaminase deficiency	Orphanet:45	skos:exactMatch
GARD:15249	skos:broadMatch	MONDO:0100249	46,XX testicular disorder of sex development	Orphanet:393	skos:exactMatch
GARD:15250	skos:broadMatch	MONDO:0010622	recessive X-linked ichthyosis	Orphanet:461	skos:exactMatch
GARD:15251	skos:broadMatch	MONDO:0016293	congenital stationary night blindness	Orphanet:215	skos:exactMatch
GARD:15253	skos:broadMatch	MONDO:0023122	familial prostate carcinoma	Orphanet:1331	skos:exactMatch
GARD:15254	skos:broadMatch	MONDO:0010283	syndromic X-linked intellectual disability Lubs type	Orphanet:1762	skos:exactMatch
GARD:15256	skos:broadMatch	MONDO:0020340	bilateral perisylvian polymicrogyria	Orphanet:98889	skos:exactMatch
GARD:15257	skos:broadMatch	MONDO:0019391	Fanconi anemia	Orphanet:84	skos:exactMatch
GARD:15258	skos:broadMatch	MONDO:0009711	congenital fiber-type disproportion myopathy	Orphanet:2020	skos:exactMatch
